PlayerID,MatchPlayingOrder,BowlerName,OutDesc,ShortOutDesc,Runs,Balls,DotBalls,DotBallPercentage_Bat,DotBallFrequency_Bat,Fours_Bat,Sixes_Bat,BoundaryPercentage_Bat,BoundaryFrequency_Bat,StrikeRate_Bat,AgainstFast_Bat,AgainstSpin_Bat,PlayerShortName,Overs,Runs_bat,Wickets,Economy_bowl,BowlingOrder,TotalLegalBallsBowled,ScoringBalls,DotBalls_bowl,DBPercent _bowl,DBFrequency,Fours_bowl,Sixes_bowl,BdryPercent_bowl,BdryFreq_bowl,StrikeRate,FourPercent_bowl,SixPercent_bowl,MatchID,InningsNo,TeamID,PlayerName
2018-100mb00000000020-9223b16ce99c11,7,,,,0,0,0,,,0,0,,,-,0,0,Washington Sundar,3.0,36.0,1.0,12.0,5.0,18.0,17.0,2.0,11.11,9.00,2.0,2.0,55.56,4.50,18.00,22.22,33.33,1837,1,35,Washington Sundar 
2018-100mb00000000044-e03a43dbf88a11,1,Washington Sundar,st Jos Buttler b Washington Sundar,st Jos Buttler b Washington Sundar,50,36,10,27.78,3.60,5,1,52.00,6.00,138.89,17,19,,,,,,,,,,,,,,,,,,,1837,2,16,Ajinkya Rahane (c)
2018-100mb00000000050-4663b710f88b11,4,,,,0,0,0,,,0,0,,,-,0,0,Ishant Sharma,2.0,18.0,1.0,9.0,2.0,12.0,7.0,5.0,41.67,2.40,2.0,1.0,77.78,4.00,12.00,44.44,33.33,1837,1,35,Ishant Sharma  (IP)
2019-100mb00000000062-8fa4884a17f311,1,Vaibhav Arora,c Rinku Singh b Vaibhav Arora,c Rinku Singh b Vaibhav Arora,90,55,13,23.64,4.23,10,3,64.44,4.23,163.64,18,36,,,,,,,,,,,,,,,,,,,1837,1,35,Shubman Gill (c)
2019-100mb00000000063-d9aa7a01187311,8,,,,0,0,0,,,0,0,,,-,0,0,Mohammed Siraj,4.0,32.0,1.0,8.0,1.0,24.0,12.0,13.0,54.17,1.85,4.0,1.0,68.75,4.80,24.00,50.00,18.75,1837,1,35,Mohammed Siraj 
2019-100mb00000000120-7489ddcc449711,6,Harshit Rana,c Ramandeep Singh b Harshit Rana,c Ramandeep Singh b Harshit Rana,0,2,2,100.00,1.00,0,0,,,0.00,2,0,,,,,,,,,,,,,,,,,,,1837,1,35,Rahul Tewatia 
2019-100mb00000000122-ba35f672449711,11,,,,0,0,0,,,0,0,,,-,0,0,,,,,,,,,,,,,,,,,,,1837,1,35,Sherfane Rutherford  (RP)
2019-100mb00000000140-a41b85f2449d11,11,,,,0,0,0,,,0,0,,,-,0,0,Varun Chakaravarthy,4.0,33.0,0.0,8.25,4.0,24.0,17.0,7.0,29.17,3.43,5.0,0.0,60.61,4.80,0,60.61,0.00,1837,2,16,Varun Chakaravarthy 
2019-100mb00000000141-e67c41d144a711,7,Rashid Khan,st Jos Buttler b Rashid Khan,st Jos Buttler b Rashid Khan,21,15,8,53.33,1.88,3,1,85.71,3.75,140.00,4,11,Andre Russell,1.0,13.0,1.0,13.0,6.0,6.0,4.0,2.0,33.33,3.00,3.0,0.0,92.31,2.00,6.00,92.31,0.00,1837,2,16,Andre Russell 
2019-100mb00000000150-3a51ee2844a911,9,,,,0,0,0,,,0,0,,,-,0,0,Prasidh Krishna,4.0,25.0,2.0,6.25,3.0,24.0,13.0,12.0,50.00,2.00,4.0,0.0,64.00,6.00,12.00,64.00,0.00,1837,1,35,Prasidh Krishna 
2019-100mb00000000152-335aed3d44aa11,4,Ishant Sharma,c Shubman Gill b Ishant Sharma,c Shubman Gill b Ishant Sharma,17,14,5,35.71,2.80,1,1,58.82,7.00,121.43,6,8,,,,,,,,,,,,,,,,,,,1837,2,16,Rinku Singh 
2019-100mb00000000156-a6b6f42c44aa11,5,Rashid Khan,c Rahul Tewatia b Rashid Khan,c Rahul Tewatia b Rashid Khan,17,13,7,53.85,1.86,2,1,82.35,4.33,130.77,12,1,Sunil Narine,4.0,36.0,0.0,9.0,5.0,24.0,21.0,4.0,16.67,6.00,2.0,1.0,38.89,8.00,0,22.22,16.67,1837,2,16,Sunil Narine 
