PlayerID,MatchPlayingOrder,BowlerName,OutDesc,ShortOutDesc,Runs,Balls,DotBalls,DotBallPercentage_Bat,DotBallFrequency_Bat,Fours_Bat,Sixes_Bat,BoundaryPercentage_Bat,BoundaryFrequency_Bat,StrikeRate_Bat,AgainstFast_Bat,AgainstSpin_Bat,PlayerShortName,Overs,Runs_bat,Wickets,Economy_bowl,BowlingOrder,TotalLegalBallsBowled,ScoringBalls,DotBalls_bowl,DBPercent _bowl,DBFrequency,Fours_bowl,Sixes_bowl,BdryPercent_bowl,BdryFreq_bowl,StrikeRate,FourPercent_bowl,SixPercent_bowl,MatchID,InningsNo,TeamID,PlayerName
2018-100mb00000000006-2cf4bba8e99b11,2,Mohammed Siraj,b Mohammed Siraj,b Mohammed Siraj,8,4,2,50.00,2.00,2,0,100.00,2.00,200.00,4,0,,,,,,,,,,,,,,,,,,,1807,2,17,Rohit Sharma 
2018-100mb00000000050-4663b710f88b11,4,,,,0,0,0,,,0,0,,,-,0,0,Ishant Sharma,2.0,17.0,0.0,8.5,3.0,12.0,9.0,5.0,41.67,2.40,1.0,1.0,58.82,6.00,0,23.53,35.29,1807,1,35,Ishant Sharma  (IP)
2018-100mb00000000054-e3ebefa2050a11,1,Kagiso Rabada,c Mohammed Siraj b Kagiso Rabada,c Mohammed Siraj b Kagiso Rabada,11,17,10,58.82,1.70,1,0,36.36,17.00,64.71,12,5,Hardik Pandya,4.0,29.0,2.0,7.25,4.0,24.0,19.0,8.0,33.33,3.00,1.0,1.0,34.48,12.00,12.00,13.79,20.69,1807,2,17,Hardik Pandya (c)
2019-100mb00000000062-8fa4884a17f311,1,Hardik Pandya,c Naman Dhir b Hardik Pandya,c Naman Dhir b Hardik Pandya,38,27,10,37.04,2.70,4,1,57.89,5.40,140.74,22,5,,,,,,,,,,,,,,,,,,,1807,1,35,Shubman Gill (c)
2019-100mb00000000063-d9aa7a01187311,10,,,,0,0,0,,,0,0,,,-,0,0,Mohammed Siraj,4.0,34.0,2.0,8.5,1.0,24.0,14.0,12.0,50.00,2.00,3.0,2.0,70.59,4.80,12.00,35.29,35.29,1807,1,35,Mohammed Siraj 
2019-100mb00000000066-573f78a31e3711,9,,,,0,0,0,,,0,0,,,-,0,0,Trent Boult,4.0,34.0,1.0,8.5,1.0,24.0,18.0,6.0,25.00,4.00,3.0,1.0,52.94,6.00,24.00,35.29,17.65,1807,2,17,Trent Boult 
2019-100mb00000000075-0984e17e1e4011,7,,not out,not out,18,9,4,44.44,2.25,1,2,88.89,3.00,200.00,9,0,Mitchell Santner,3.0,25.0,0.0,8.33,5.0,18.0,13.0,5.0,27.78,3.60,2.0,1.0,56.00,6.00,0,32.00,24.00,1807,2,17,Mitchell Santner 
2019-100mb00000000091-8640595343ec11,8,,,,0,0,0,,,0,0,,,-,0,0,Deepak Chahar,4.0,39.0,1.0,9.75,2.0,24.0,17.0,9.0,37.50,2.67,2.0,2.0,51.28,6.00,24.00,20.51,30.77,1807,2,17,Deepak Chahar 
2019-100mb00000000116-dbd48930449611,9,,not out,not out,7,5,3,60.00,1.67,0,1,85.71,5.00,140.00,5,0,Kagiso Rabada,4.0,42.0,1.0,10.5,2.0,24.0,19.0,6.0,25.00,4.00,4.0,2.0,66.67,4.00,24.00,38.10,28.57,1807,1,35,Kagiso Rabada 
2019-100mb00000000120-7489ddcc449711,6,Deepak Chahar,run out (Hardik Pandya),run out (Hardik Pandya),0,0,0,,,0,0,,,-,0,0,,,,,,,,,,,,,,,,,,,1807,1,35,Rahul Tewatia 
