PlayerID,MatchPlayingOrder,BowlerName,OutDesc,ShortOutDesc,Runs,Balls,DotBalls,DotBallPercentage_Bat,DotBallFrequency_Bat,Fours_Bat,Sixes_Bat,BoundaryPercentage_Bat,BoundaryFrequency_Bat,StrikeRate_Bat,AgainstFast_Bat,AgainstSpin_Bat,PlayerShortName,Overs,Runs_bat,Wickets,Economy_bowl,BowlingOrder,TotalLegalBallsBowled,ScoringBalls,DotBalls_bowl,DBPercent _bowl,DBFrequency,Fours_bowl,Sixes_bowl,BdryPercent_bowl,BdryFreq_bowl,StrikeRate,FourPercent_bowl,SixPercent_bowl,MatchID,InningsNo,TeamID,PlayerName
2018-100mb00000000010-b76159ade99b11,11,,,,0,0,0,,,0,0,,,-,0,0,Yuzvendra Chahal,3.0,32.0,0.0,10.67,5.0,18.0,17.0,2.0,11.11,9.00,3.0,1.0,56.25,4.50,0,37.50,18.75,1816,2,15,Yuzvendra Chahal  (RP)
2018-100mb00000000012-ea4c47d2e99b11,1,Jofra Archer,b Jofra Archer,b Jofra Archer,10,5,2,40.00,2.50,2,0,80.00,2.50,200.00,5,0,,,,,,,,,,,,,,,,,,,1816,2,15,Shreyas Iyer (c)
2018-100mb00000000023-201fd633e99d11,3,Sandeep Sharma,c & b Sandeep Sharma,c & b Sandeep Sharma,1,7,6,85.71,1.17,0,0,0.00,,14.29,7,0,Marcus Stoinis,4.0,48.0,0.0,12.0,6.0,24.0,20.0,4.0,16.67,6.00,4.0,3.0,70.83,3.43,0,33.33,37.50,1816,2,15,Marcus Stoinis 
2018-100mb00000000028-acc7d0a3e99d11,5,Maheesh Theekshana,c Yashasvi Jaiswal b Maheesh Theekshana,c Yashasvi Jaiswal b Maheesh Theekshana,30,21,6,28.57,3.50,3,1,60.00,5.25,142.86,6,15,Glenn Maxwell,1.0,6.0,0.0,6.0,4.0,6.0,3.0,3.0,50.00,2.00,1.0,0.0,66.67,6.00,0,66.67,0.00,1816,2,15,Glenn Maxwell 
2019-100mb00000000069-7aeb5c411e3711,10,,not out,not out,4,1,0,0.00,,1,0,100.00,1.00,400.00,1,0,Lockie Ferguson,4.0,37.0,2.0,9.25,3.0,24.0,16.0,10.0,41.67,2.40,3.0,2.0,64.86,4.80,12.00,32.43,32.43,1816,2,15,Lockie Ferguson 
2019-100mb00000000125-2485f88b449911,9,Jofra Archer,c Wanindu Hasaranga b Jofra Archer,c Wanindu Hasaranga b Jofra Archer,1,5,4,80.00,1.25,0,0,0.00,,20.00,3,2,Arshdeep Singh,4.0,35.0,1.0,8.75,1.0,24.0,15.0,10.0,41.67,2.40,5.0,0.0,57.14,4.80,24.00,57.14,0.00,1816,2,15,Arshdeep Singh 
2019-100mb00000000137-d774e3d1449c11,2,Kumar Kartikeya Singh,c Wanindu Hasaranga b Kumar Kartikeya Singh,c Wanindu Hasaranga b Kumar Kartikeya Singh,17,16,6,37.50,2.67,2,0,47.06,8.00,106.25,12,4,,,,,,,,,,,,,,,,,,,1816,2,15,Prabhsimran Singh (wk)
2019-100mb00000000148-ef59629644a811,4,Marco Jansen,c Glenn Maxwell b Marco Jansen,c Glenn Maxwell b Marco Jansen,12,7,2,28.57,3.50,2,0,66.67,3.50,171.43,7,0,,,,,,,,,,,,,,,,,,,1816,1,18,Nitish Rana  (RP)
2019-100mb00000000181-80151ce844b611,1,,,,0,0,0,,,0,0,,,-,0,0,Jofra Archer,4.0,25.0,3.0,6.25,1.0,24.0,11.0,14.0,58.33,1.71,5.0,0.0,80.00,4.80,8.00,80.00,0.00,1816,1,18,Jofra Archer 
2019-100mb00000000189-ac8c327a44b711,7,,not out,not out,43,25,7,28.00,3.57,3,3,69.77,4.17,172.00,22,3,,,,,,,,,,,,,,,,,,,1816,1,18,Riyan Parag 
