PlayerID,MatchPlayingOrder,BowlerName,OutDesc,ShortOutDesc,Runs,Balls,DotBalls,DotBallPercentage_Bat,DotBallFrequency_Bat,Fours_Bat,Sixes_Bat,BoundaryPercentage_Bat,BoundaryFrequency_Bat,StrikeRate_Bat,AgainstFast_Bat,AgainstSpin_Bat,PlayerShortName,Overs,Runs_bat,Wickets,Economy_bowl,BowlingOrder,TotalLegalBallsBowled,ScoringBalls,DotBalls_bowl,DBPercent _bowl,DBFrequency,Fours_bowl,Sixes_bowl,BdryPercent_bowl,BdryFreq_bowl,StrikeRate,FourPercent_bowl,SixPercent_bowl,MatchID,InningsNo,TeamID,PlayerName
2019-100mb00000000190-c62cbae544b711,11,Noor Ahmad,c Rachin Ravindra b Noor Ahmad,c Rachin Ravindra b Noor Ahmad,20,16,4,25.00,4.00,1,1,50.00,8.00,125.00,9,7,,,,,,,,,,,,,,,,,,,1809,1,18,Sanju Samson  (RP)
2019-100mb00000000210-b8addb3444bb11,6,Matheesha Pathirana,c Ravichandran Ashwin b Matheesha Pathirana,c Ravichandran Ashwin b Matheesha Pathirana,19,16,6,37.50,2.67,1,1,52.63,8.00,118.75,11,5,,,,,,,,,,,,,,,,,,,1809,1,18,Shimron Hetmyer 
2019-100mb00000000211-dc1f6a2544bb11,11,Wanindu Hasaranga,c Riyan Parag b Wanindu Hasaranga,c Riyan Parag b Wanindu Hasaranga,18,10,5,50.00,2.00,1,2,88.89,3.33,180.00,0,10,,,,,,,,,,,,,,,,,,,1809,2,13,Shivam Dube  (IP)
2019-100mb00000000220-18a6ceb644c011,11,,,,0,0,0,,,0,0,,,-,0,0,Sandeep Sharma,4.0,42.0,1.0,10.5,3.0,24.0,23.0,2.0,8.33,12.00,4.0,1.0,52.38,4.80,24.00,38.10,14.29,1809,1,18,Sandeep Sharma 
2020-100mb00000000377-c8cec37e2dec11,7,Ravindra Jadeja,c Vijay Shankar b Ravindra Jadeja,c Vijay Shankar b Ravindra Jadeja,4,5,2,40.00,2.50,0,0,0.00,,80.00,0,5,Wanindu Hasaranga,4.0,35.0,4.0,8.75,5.0,24.0,12.0,12.0,50.00,2.00,1.0,4.0,80.00,4.80,6.00,11.43,68.57,1809,1,18,Wanindu Hasaranga 
2020-100mb00000000533-e895f279639811,2,Khaleel Ahmed,c Ravichandran Ashwin b Khaleel Ahmed,c Ravichandran Ashwin b Khaleel Ahmed,4,3,2,66.67,1.50,1,0,100.00,3.00,133.33,3,0,,,,,,,,,,,,,,,,,,,1809,1,18,Yashasvi Jaiswal 
2020-100mb00000000539-04833b65639b11,10,,not out,not out,1,2,1,50.00,2.00,0,0,0.00,,50.00,2,0,Tushar Deshpande,4.0,45.0,0.0,11.25,2.0,24.0,18.0,8.0,33.33,3.00,4.0,2.0,62.22,4.00,0,35.56,26.67,1809,1,18,Tushar Deshpande 
2021-100mb00000000629-11c540100bd311,9,,not out,not out,2,4,2,50.00,2.00,0,0,0.00,,50.00,4,0,Maheesh Theekshana,4.0,30.0,0.0,7.5,4.0,24.0,20.0,4.0,16.67,6.00,2.0,0.0,26.67,12.00,0,26.67,0.00,1809,1,18,Maheesh Theekshana 
2021-100mb00000000724-7645abdd460011,2,Jofra Archer,c Dhruv Jurel b Jofra Archer,c Dhruv Jurel b Jofra Archer,0,4,4,100.00,1.00,0,0,,,0.00,4,0,,,,,,,,,,,,,,,,,,,1809,2,13,Rachin Ravindra 
2022-100mb00000000975-56f6385ba44611,9,,,,0,0,0,,,0,0,,,-,0,0,Noor Ahmad,4.0,28.0,2.0,7.0,4.0,24.0,16.0,9.0,37.50,2.67,2.0,1.0,50.00,8.00,12.00,28.57,21.43,1809,2,13,Noor Ahmad 
2022-100mb00000001004-da6e207ea44e11,5,Noor Ahmad,c Matheesha Pathirana b Noor Ahmad,c Matheesha Pathirana b Noor Ahmad,3,7,4,57.14,1.75,0,0,0.00,,42.86,0,7,,,,,,,,,,,,,,,,,,,1809,1,18,Dhruv Jurel (wk)
2022-100mb00000001014-1f0cfb3dc17911,11,,,,0,0,0,,,0,0,,,-,0,0,Matheesha Pathirana,4.0,28.0,2.0,7.0,5.0,24.0,17.0,11.0,45.83,2.18,1.0,1.0,35.71,12.00,12.00,14.29,21.43,1809,2,13,Matheesha Pathirana  (RP)
2022-100mb00000001015-396b0615c6d411,3,Khaleel Ahmed,run out (Khaleel Ahmed),run out (Khaleel Ahmed),1,1,0,0.00,,0,0,0.00,,100.00,1,0,Kumar Kartikeya Singh,1.0,10.0,0.0,10.0,6.0,6.0,4.0,2.0,33.33,3.00,2.0,0.0,80.00,3.00,0,80.00,0.00,1809,1,18,Kumar Kartikeya Singh  (IP)
2022-100mb00000001216-7c5947a7f6b111,5,,not out,not out,11,4,0,0.00,,0,1,54.55,4.00,275.00,4,0,Jamie Overton,2.0,30.0,0.0,15.0,2.0,12.0,10.0,2.0,16.67,6.00,3.0,2.0,80.00,2.40,0,40.00,40.00,1809,2,13,Jamie Overton 
