PlayerID,MatchPlayingOrder,BowlerName,OutDesc,ShortOutDesc,Runs,Balls,DotBalls,DotBallPercentage_Bat,DotBallFrequency_Bat,Fours_Bat,Sixes_Bat,BoundaryPercentage_Bat,BoundaryFrequency_Bat,StrikeRate_Bat,AgainstFast_Bat,AgainstSpin_Bat,PlayerShortName,Overs,Runs_bat,Wickets,Economy_bowl,BowlingOrder,TotalLegalBallsBowled,ScoringBalls,DotBalls_bowl,DBPercent _bowl,DBFrequency,Fours_bowl,Sixes_bowl,BdryPercent_bowl,BdryFreq_bowl,StrikeRate,FourPercent_bowl,SixPercent_bowl,MatchID,InningsNo,TeamID,PlayerName
2018-100mb00000000006-2cf4bba8e99b11,11,Andre Russell,c Harshit Rana b Andre Russell,c Harshit Rana b Andre Russell,13,12,6,50.00,2.00,0,1,46.15,12.00,108.33,7,4,,,,,,,,,,,,,,,,,,,1810,2,17,Rohit Sharma  (IP)
2018-100mb00000000016-483406cee99c11,6,Ashwani Kumar,b Ashwani Kumar,b Ashwani Kumar,19,14,6,42.86,2.33,2,1,73.68,4.67,135.71,8,6,,,,,,,,,,,,,,,,,,,1810,1,16,Manish Pandey  (IP)
2018-100mb00000000044-e03a43dbf88a11,1,Ashwani Kumar,c N Tilak Varma b Ashwani Kumar,c N Tilak Varma b Ashwani Kumar,11,7,4,57.14,1.75,1,1,90.91,3.50,157.14,7,0,,,,,,,,,,,,,,,,,,,1810,1,16,Ajinkya Rahane (c)
2018-100mb00000000054-e3ebefa2050a11,1,,,,0,0,0,,,0,0,,,-,0,0,Hardik Pandya,2.0,10.0,1.0,5.0,4.0,12.0,6.0,6.0,50.00,2.00,1.0,0.0,40.00,12.00,12.00,40.00,0.00,1810,2,17,Hardik Pandya (c)
2019-100mb00000000066-573f78a31e3711,9,,,,0,0,0,,,0,0,,,-,0,0,Trent Boult,4.0,23.0,1.0,5.75,1.0,24.0,10.0,14.0,58.33,1.71,0.0,2.0,52.17,12.00,24.00,0.00,52.17,1810,2,17,Trent Boult 
2019-100mb00000000075-0984e17e1e4011,7,,,,0,0,0,,,0,0,,,-,0,0,Mitchell Santner,3.2,17.0,1.0,5.1,6.0,20.0,9.0,12.0,60.00,1.67,0.0,1.0,35.29,20.00,20.00,0.00,35.29,1810,2,17,Mitchell Santner 
2019-100mb00000000091-8640595343ec11,8,,,,0,0,0,,,0,0,,,-,0,0,Deepak Chahar,2.0,19.0,2.0,9.5,2.0,12.0,7.0,6.0,50.00,2.00,4.0,0.0,84.21,3.00,6.00,84.21,0.00,1810,2,17,Deepak Chahar 
2019-100mb00000000140-a41b85f2449d11,11,,,,0,0,0,,,0,0,,,-,0,0,Varun Chakaravarthy,3.0,12.0,0.0,4.0,3.0,18.0,9.0,9.0,50.00,2.00,1.0,0.0,33.33,18.00,0,33.33,0.00,1810,1,16,Varun Chakaravarthy 
2019-100mb00000000141-e67c41d144a711,7,Ashwani Kumar,b Ashwani Kumar,b Ashwani Kumar,5,11,9,81.82,1.22,1,0,80.00,11.00,45.45,5,6,Andre Russell,2.5,35.0,2.0,12.35,4.0,17.0,14.0,4.0,23.53,4.25,2.0,3.0,74.29,3.40,8.50,22.86,51.43,1810,1,16,Andre Russell 
2019-100mb00000000152-335aed3d44aa11,5,Ashwani Kumar,c Naman Dhir b Ashwani Kumar,c Naman Dhir b Ashwani Kumar,17,14,6,42.86,2.33,1,1,58.82,7.00,121.43,8,6,,,,,,,,,,,,,,,,,,,1810,1,16,Rinku Singh 
