PlayerID,MatchPlayingOrder,BowlerName,OutDesc,ShortOutDesc,Runs,Balls,DotBalls,DotBallPercentage_Bat,DotBallFrequency_Bat,Fours_Bat,Sixes_Bat,BoundaryPercentage_Bat,BoundaryFrequency_Bat,StrikeRate_Bat,AgainstFast_Bat,AgainstSpin_Bat,PlayerShortName,Overs,Runs_bat,Wickets,Economy_bowl,BowlingOrder,TotalLegalBallsBowled,ScoringBalls,DotBalls_bowl,DBPercent _bowl,DBFrequency,Fours_bowl,Sixes_bowl,BdryPercent_bowl,BdryFreq_bowl,StrikeRate,FourPercent_bowl,SixPercent_bowl,MatchID,InningsNo,TeamID,PlayerName
2018-100mb00000000014-227bc550e99c11,9,Prince Yadav,run out (Prince Yadav),run out (Prince Yadav),5,5,3,60.00,1.67,1,0,80.00,5.00,100.00,3,2,Kuldeep Yadav,4.0,20.0,2.0,5.0,5.0,24.0,9.0,15.0,62.50,1.60,2.0,1.0,70.00,8.00,12.00,40.00,30.00,1802,2,14,Kuldeep Yadav 
2018-100mb00000000018-6e65e6f7e99c11,1,Kuldeep Yadav,c Faf Du Plessis b Kuldeep Yadav,c Faf Du Plessis b Kuldeep Yadav,0,6,6,100.00,1.00,0,0,,,0.00,2,4,,,,,,,,,,,,,,,,,,,1802,1,77,Rishabh Pant (c)(wk)
2018-100mb00000000031-b334eaf6f08611,8,Ravi Bishnoi,c Rishabh Pant b Ravi Bishnoi,c Rishabh Pant b Ravi Bishnoi,2,5,3,60.00,1.67,0,0,0.00,,40.00,0,5,Mitchell Starc,4.0,42.0,3.0,10.5,1.0,24.0,15.0,9.0,37.50,2.67,4.0,3.0,80.95,3.43,8.00,38.10,42.86,1802,2,14,Mitchell Starc 
2018-100mb00000000040-7f15f6c7f88a11,11,Mukesh Kumar,c Tristan Stubbs b Mukesh Kumar,c Tristan Stubbs b Mukesh Kumar,72,36,13,36.11,2.77,6,6,83.33,3.00,200.00,18,18,,,,,,,,,,,,,,,,,,,1802,1,77,Mitchell Marsh  (RP)
2019-100mb00000000094-1e8fa14543ee11,2,Ravi Bishnoi,c David Miller b Ravi Bishnoi,c David Miller b Ravi Bishnoi,29,18,8,44.44,2.25,3,2,82.76,3.60,161.11,5,13,,,,,,,,,,,,,,,,,,,1802,2,14,Faf Du Plessis 
2019-100mb00000000100-f196053e43f611,10,,not out,not out,1,2,1,50.00,2.00,0,0,0.00,,50.00,0,2,Mohit Sharma,4.0,42.0,0.0,10.5,6.0,24.0,21.0,7.0,29.17,3.43,3.0,2.0,57.14,4.80,0,28.57,28.57,1802,2,14,Mohit Sharma 
2019-100mb00000000105-4c526de743fe11,8,Kuldeep Yadav,run out (Axar Patel),run out (Axar Patel),0,2,2,100.00,1.00,0,0,,,0.00,0,2,Shardul Thakur,2.0,19.0,2.0,9.5,1.0,12.0,8.0,5.0,41.67,2.40,2.0,1.0,73.68,4.00,6.00,42.11,31.58,1802,1,77,Shardul Thakur 
2019-100mb00000000110-79ae08f5449411,1,Digvesh Singh,c Nicholas Pooran b Digvesh Singh,c Nicholas Pooran b Digvesh Singh,22,11,3,27.27,3.67,3,1,81.82,2.75,200.00,2,9,Axar Patel,3.0,18.0,0.0,6.0,2.0,18.0,11.0,7.0,38.89,2.57,2.0,0.0,44.44,9.00,0,44.44,0.00,1802,2,14,Axar Patel (c)
2019-100mb00000000128-e95bebea449911,6,,not out,not out,27,19,6,31.58,3.17,1,2,59.26,6.33,142.11,12,6,,,,,,,,,,,,,,,,,,,1802,1,77,David Miller 
2019-100mb00000000136-9313d156449c11,4,Mitchell Starc,b Mitchell Starc,b Mitchell Starc,75,30,8,26.67,3.75,6,7,88.00,2.31,250.00,12,18,,,,,,,,,,,,,,,,,,,1802,1,77,Nicholas Pooran 
