PlayerID,MatchPlayingOrder,BowlerName,OutDesc,ShortOutDesc,Runs,Balls,DotBalls,DotBallPercentage_Bat,DotBallFrequency_Bat,Fours_Bat,Sixes_Bat,BoundaryPercentage_Bat,BoundaryFrequency_Bat,StrikeRate_Bat,AgainstFast_Bat,AgainstSpin_Bat,PlayerShortName,Overs,Runs_bat,Wickets,Economy_bowl,BowlingOrder,TotalLegalBallsBowled,ScoringBalls,DotBalls_bowl,DBPercent _bowl,DBFrequency,Fours_bowl,Sixes_bowl,BdryPercent_bowl,BdryFreq_bowl,StrikeRate,FourPercent_bowl,SixPercent_bowl,MatchID,InningsNo,TeamID,PlayerName
2018-100mb00000000020-9223b16ce99c11,7,Mohammad Shami,c Aniket Verma b Mohammad Shami,c Aniket Verma b Mohammad Shami,49,29,6,20.69,4.83,5,2,65.31,4.14,168.97,19,10,,,,,,,,,,,,,,,,,,,1818,2,35,Washington Sundar 
2018-100mb00000000033-d93110bbf88911,1,,not out,not out,22,9,1,11.11,9.00,3,1,81.82,2.25,244.44,9,0,Pat Cummins,3.4,26.0,1.0,7.09,2.0,22.0,14.0,8.0,36.36,2.75,2.0,1.0,53.85,7.33,22.00,30.77,23.08,1818,1,20,Pat Cummins (c)
2018-100mb00000000037-4e250de6f88a11,11,Mohammed Siraj,c Sai Sudharsan b Mohammed Siraj,c Sai Sudharsan b Mohammed Siraj,8,5,3,60.00,1.67,2,0,100.00,2.50,160.00,5,0,,,,,,,,,,,,,,,,,,,1818,1,20,Travis Head  (RP)
2018-100mb00000000047-1bfc8ff2f88b11,11,,not out,not out,6,2,0,0.00,,1,0,66.67,2.00,300.00,2,0,Mohammad Shami,4.0,28.0,2.0,7.0,1.0,24.0,16.0,10.0,41.67,2.40,4.0,0.0,57.14,6.00,12.00,57.14,0.00,1818,1,20,Mohammad Shami 
2018-100mb00000000050-4663b710f88b11,11,,,,0,0,0,,,0,0,,,-,0,0,Ishant Sharma,4.0,53.0,0.0,13.25,2.0,24.0,19.0,5.0,20.83,4.80,9.0,1.0,79.25,2.40,0,67.92,11.32,1818,2,35,Ishant Sharma  (RP)
2019-100mb00000000062-8fa4884a17f311,1,,not out,not out,61,43,11,25.58,3.91,9,0,59.02,4.78,141.86,25,18,,,,,,,,,,,,,,,,,,,1818,2,35,Shubman Gill (c)
2019-100mb00000000063-d9aa7a01187311,9,,,,0,0,0,,,0,0,,,-,0,0,Mohammed Siraj,4.0,17.0,4.0,4.25,1.0,24.0,7.0,17.0,70.83,1.41,3.0,0.0,70.59,8.00,6.00,70.59,0.00,1818,2,35,Mohammed Siraj 
2019-100mb00000000120-7489ddcc449711,4,,,,0,0,0,,,0,0,,,-,0,0,,,,,,,,,,,,,,,,,,,1818,2,35,Rahul Tewatia 
2019-100mb00000000122-ba35f672449711,11,,not out,not out,35,16,4,25.00,4.00,6,1,85.71,2.29,218.75,8,8,,,,,,,,,,,,,,,,,,,1818,2,35,Sherfane Rutherford  (IP)
2019-100mb00000000150-3a51ee2844a911,10,,,,0,0,0,,,0,0,,,-,0,0,Prasidh Krishna,4.0,25.0,2.0,6.25,3.0,24.0,17.0,9.0,37.50,2.67,2.0,0.0,32.00,12.00,12.00,32.00,0.00,1818,2,35,Prasidh Krishna 
2019-100mb00000000164-8ae075db44ad11,4,Prasidh Krishna,c Ishant Sharma b Prasidh Krishna,c Ishant Sharma b Prasidh Krishna,17,14,4,28.57,3.50,2,0,47.06,7.00,121.43,11,3,,,,,,,,,,,,,,,,,,,1818,1,20,Ishan Kishan 
2019-100mb00000000180-1352e0b244b611,10,,,,0,0,0,,,0,0,,,-,0,0,Jaydev Unadkat,2.0,16.0,0.0,8.0,4.0,12.0,10.0,2.0,16.67,6.00,2.0,0.0,50.00,6.00,0,50.00,0.00,1818,1,20,Jaydev Unadkat 
2019-100mb00000000182-b78f12ef44b611,3,Pat Cummins,c Heinrich Klaasen b Pat Cummins,c Heinrich Klaasen b Pat Cummins,0,3,3,100.00,1.00,0,0,,,0.00,3,0,,,,,,,,,,,,,,,,,,,1818,2,35,Jos Buttler (wk)
2019-100mb00000000202-438eed6944ba11,6,Sai Kishore,b Sai Kishore,b Sai Kishore,27,19,6,31.58,3.17,2,1,51.85,6.33,142.11,3,16,,,,,,,,,,,,,,,,,,,1818,1,20,Heinrich Klaasen (wk)
