PlayerID,MatchPlayingOrder,BowlerName,OutDesc,ShortOutDesc,Runs,Balls,DotBalls,DotBallPercentage_Bat,DotBallFrequency_Bat,Fours_Bat,Sixes_Bat,BoundaryPercentage_Bat,BoundaryFrequency_Bat,StrikeRate_Bat,AgainstFast_Bat,AgainstSpin_Bat,PlayerShortName,Overs,Runs_bat,Wickets,Economy_bowl,BowlingOrder,TotalLegalBallsBowled,ScoringBalls,DotBalls_bowl,DBPercent _bowl,DBFrequency,Fours_bowl,Sixes_bowl,BdryPercent_bowl,BdryFreq_bowl,StrikeRate,FourPercent_bowl,SixPercent_bowl,MatchID,InningsNo,TeamID,PlayerName
2018-100mb00000000018-6e65e6f7e99c11,1,Eshan Malinga,c & b Eshan Malinga,c & b Eshan Malinga,7,6,2,33.33,3.00,1,0,57.14,6.00,116.67,4,2,,,,,,,,,,,,,,,,,,,1859,1,77,Rishabh Pant (c)(wk)
2018-100mb00000000033-d93110bbf88911,4,,,,0,0,0,,,0,0,,,-,0,0,Pat Cummins,4.0,34.0,0.0,8.5,1.0,24.0,18.0,7.0,29.17,3.43,3.0,1.0,52.94,6.00,0,35.29,17.65,1859,2,20,Pat Cummins (c)
2018-100mb00000000040-7f15f6c7f88a11,11,Harsh Dubey,c Eshan Malinga b Harsh Dubey,c Eshan Malinga b Harsh Dubey,65,39,14,35.90,2.79,6,4,73.85,3.90,166.67,21,18,,,,,,,,,,,,,,,,,,,1859,1,77,Mitchell Marsh  (RP)
2019-100mb00000000105-4c526de743fe11,4,Nitish Kumar Reddy,run out (Nitish Kumar Reddy),run out (Nitish Kumar Reddy),4,1,0,0.00,,1,0,100.00,1.00,400.00,1,0,Shardul Thakur,4.0,39.0,1.0,9.75,7.0,24.0,21.0,3.0,12.50,8.00,5.0,0.0,51.28,4.80,24.00,51.28,0.00,1859,1,77,Shardul Thakur  (IP)
2019-100mb00000000109-5cc123ab449411,8,,,,0,0,0,,,0,0,,,-,0,0,Avesh Khan,3.0,25.0,0.0,8.33,4.0,18.0,16.0,4.0,22.22,4.50,2.0,0.0,32.00,9.00,0,32.00,0.00,1859,1,77,Avesh Khan 
2019-100mb00000000114-8c98068c449611,5,,,,0,0,0,,,0,0,,,-,0,0,Harshal Patel,4.0,49.0,1.0,12.25,3.0,24.0,19.0,10.0,41.67,2.40,6.0,2.0,73.47,3.00,24.00,48.98,24.49,1859,2,20,Harshal Patel 
2019-100mb00000000136-9313d156449c11,2,Nitish Kumar Reddy,run out (Ishan Kishan),run out (Ishan Kishan),45,26,5,19.23,5.20,6,1,66.67,3.71,173.08,25,0,,,,,,,,,,,,,,,,,,,1859,1,77,Nicholas Pooran 
2019-100mb00000000164-8ae075db44ad11,8,Digvesh Singh,b Digvesh Singh,b Digvesh Singh,35,28,13,46.43,2.15,3,2,68.57,5.60,125.00,14,14,,,,,,,,,,,,,,,,,,,1859,2,20,Ishan Kishan (wk)
2019-100mb00000000202-438eed6944ba11,9,Shardul Thakur,c Rishabh Pant b Shardul Thakur,c Rishabh Pant b Shardul Thakur,47,28,2,7.14,14.00,4,1,46.81,5.60,167.86,21,7,,,,,,,,,,,,,,,,,,,1859,2,20,Heinrich Klaasen 
2019-100mb00000000212-9df3a24d44bc11,7,Digvesh Singh,c Shardul Thakur b Digvesh Singh,c Shardul Thakur b Digvesh Singh,59,20,4,20.00,5.00,4,6,88.14,2.00,295.00,13,7,,,,,,,,,,,,,,,,,,,1859,2,20,Abhishek Sharma 
