PlayerID,MatchPlayingOrder,BowlerName,OutDesc,ShortOutDesc,Runs,Balls,DotBalls,DotBallPercentage_Bat,DotBallFrequency_Bat,Fours_Bat,Sixes_Bat,BoundaryPercentage_Bat,BoundaryFrequency_Bat,StrikeRate_Bat,AgainstFast_Bat,AgainstSpin_Bat,PlayerShortName,Overs,Runs_bat,Wickets,Economy_bowl,BowlingOrder,TotalLegalBallsBowled,ScoringBalls,DotBalls_bowl,DBPercent _bowl,DBFrequency,Fours_bowl,Sixes_bowl,BdryPercent_bowl,BdryFreq_bowl,StrikeRate,FourPercent_bowl,SixPercent_bowl,MatchID,InningsNo,TeamID,PlayerName
2018-100mb00000000044-e03a43dbf88a11,1,Riyan Parag,c Dhruv Jurel b Riyan Parag,c Dhruv Jurel b Riyan Parag,30,24,8,33.33,3.00,1,2,53.33,8.00,125.00,6,18,,,,,,,,,,,,,,,,,,,1851,1,16,Ajinkya Rahane (c)
2019-100mb00000000140-a41b85f2449d11,10,,,,0,0,0,,,0,0,,,-,0,0,Varun Chakaravarthy,4.0,32.0,2.0,8.0,4.0,24.0,14.0,10.0,41.67,2.40,3.0,1.0,56.25,6.00,12.00,37.50,18.75,1851,1,16,Varun Chakaravarthy 
2019-100mb00000000141-e67c41d144a711,8,,not out,not out,57,25,10,40.00,2.50,4,6,91.23,2.50,228.00,14,11,Andre Russell,1.0,11.0,0.0,11.0,6.0,6.0,6.0,0.0,0.00,0,1.0,0.0,36.36,6.00,0,36.36,0.00,1851,1,16,Andre Russell 
2019-100mb00000000152-335aed3d44aa11,7,,not out,not out,19,6,1,16.67,6.00,1,2,84.21,2.00,316.67,6,0,,,,,,,,,,,,,,,,,,,1851,1,16,Rinku Singh 
2019-100mb00000000156-a6b6f42c44aa11,2,Yudhvir Singh Charak,b Yudhvir Singh Charak,b Yudhvir Singh Charak,11,9,6,66.67,1.50,1,1,90.91,4.50,122.22,9,0,Sunil Narine,4.0,27.0,0.0,6.75,5.0,24.0,18.0,6.0,25.00,4.00,1.0,1.0,37.04,12.00,0,14.81,22.22,1851,1,16,Sunil Narine 
2019-100mb00000000181-80151ce844b611,8,Vaibhav Arora,run out (Rinku Singh),run out (Rinku Singh),12,8,1,12.50,8.00,1,0,33.33,8.00,150.00,8,0,Jofra Archer,4.0,30.0,1.0,7.5,1.0,24.0,14.0,11.0,45.83,2.18,2.0,2.0,66.67,6.00,24.00,26.67,40.00,1851,2,18,Jofra Archer 
2019-100mb00000000189-ac8c327a44b711,1,Harshit Rana,c Vaibhav Arora b Harshit Rana,c Vaibhav Arora b Harshit Rana,95,45,11,24.44,4.09,6,8,75.79,3.21,211.11,18,26,Riyan Parag,3.0,21.0,1.0,7.0,6.0,18.0,16.0,3.0,16.67,6.00,1.0,0.0,19.05,18.00,18.00,19.05,0.00,1851,2,18,Riyan Parag (c)
2019-100mb00000000206-501d92f644bb11,5,,,,0,0,0,,,0,0,,,-,0,0,Moeen Ali,3.0,43.0,2.0,14.33,2.0,18.0,16.0,4.0,22.22,4.50,0.0,5.0,69.77,3.60,9.00,0.00,69.77,1851,1,16,Moeen Ali 
2019-100mb00000000210-b8addb3444bb11,6,Harshit Rana,c Sunil Narine b Harshit Rana,c Sunil Narine b Harshit Rana,29,23,6,26.09,3.83,1,1,34.48,11.50,126.09,4,19,,,,,,,,,,,,,,,,,,,1851,2,18,Shimron Hetmyer 
2020-100mb00000000377-c8cec37e2dec11,7,Varun Chakaravarthy,b Varun Chakaravarthy,b Varun Chakaravarthy,0,2,2,100.00,1.00,0,0,,,0.00,0,2,Wanindu Hasaranga,4.0,35.0,0.0,8.75,5.0,24.0,19.0,6.0,25.00,4.00,5.0,0.0,57.14,4.80,0,57.14,0.00,1851,2,18,Wanindu Hasaranga 
2020-100mb00000000533-e895f279639811,2,Moeen Ali,c Rinku Singh b Moeen Ali,c Rinku Singh b Moeen Ali,34,21,8,38.10,2.63,5,1,76.47,3.50,161.90,10,11,,,,,,,,,,,,,,,,,,,1851,2,18,Yashasvi Jaiswal 
2021-100mb00000000583-8f4c0c4491dd11,11,,,,0,0,0,,,0,0,,,-,0,0,Vaibhav Arora,4.0,50.0,1.0,12.5,1.0,24.0,16.0,8.0,33.33,3.00,4.0,4.0,80.00,3.00,24.00,32.00,48.00,1851,1,16,Vaibhav Arora 
2021-100mb00000000584-a3f48c1791dd11,6,,,,0,0,0,,,0,0,,,-,0,0,,,,,,,,,,,,,,,,,,,1851,1,16,Venkatesh Iyer 
2021-100mb00000000587-d15a3db891de11,10,,,,0,0,0,,,0,0,,,-,0,0,Yudhvir Singh Charak,2.0,26.0,1.0,13.0,2.0,12.0,7.0,6.0,50.00,2.00,3.0,2.0,92.31,2.40,12.00,46.15,46.15,1851,2,18,Yudhvir Singh Charak 
2021-100mb00000000629-11c540100bd311,9,,,,0,0,0,,,0,0,,,-,0,0,Maheesh Theekshana,4.0,41.0,1.0,10.25,3.0,24.0,15.0,9.0,37.50,2.67,1.0,4.0,68.29,4.80,24.00,9.76,58.54,1851,2,18,Maheesh Theekshana 
2021-100mb00000000641-324bd4322fe511,3,Maheesh Theekshana,c Shimron Hetmyer b Maheesh Theekshana,c Shimron Hetmyer b Maheesh Theekshana,35,25,8,32.00,3.13,4,1,62.86,5.00,140.00,15,10,,,,,,,,,,,,,,,,,,,1851,1,16,Rahmanullah Gurbaz (wk)
20214a2b63d55d7711ec9c9202ea608,11,Jofra Archer,c (Sub) Ashok Sharma b Jofra Archer,c (Sub) Ashok Sharma b Jofra Archer,44,31,6,19.35,5.17,5,0,45.45,6.20,141.94,4,27,,,,,,,,,,,,,,,,,,,1851,1,16,Angkrish Raghuvanshi  (RP)
2022-100mb00000000991-d9fbad51a44b11,9,,,,0,0,0,,,0,0,,,-,0,0,,,,,,,,,,,,,,,,,,,1851,1,16,Ramandeep Singh 
2022-100mb00000001004-da6e207ea44e11,5,Varun Chakaravarthy,b Varun Chakaravarthy,b Varun Chakaravarthy,0,1,1,100.00,1.00,0,0,,,0.00,0,1,,,,,,,,,,,,,,,,,,,1851,2,18,Dhruv Jurel (wk)
2022-100mb00000001013-30676520bcc011,4,,,,0,0,0,,,0,0,,,-,0,0,Harshit Rana,4.0,41.0,2.0,10.25,3.0,24.0,17.0,10.0,41.67,2.40,6.0,1.0,73.17,3.43,12.00,58.54,14.63,1851,1,16,Harshit Rana  (IP)
2022-100mb00000001045-ff63138dd51a11,11,,,,0,0,0,,,0,0,,,-,0,0,Akash Madhwal,3.0,50.0,0.0,16.67,4.0,18.0,17.0,4.0,22.22,4.50,4.0,4.0,80.00,2.25,0,32.00,48.00,1851,2,18,Akash Madhwal  (RP)
2022-100mb00000001540-cbdfd9b954e911,4,Moeen Ali,c Andre Russell b Moeen Ali,c Andre Russell b Moeen Ali,0,5,5,100.00,1.00,0,0,,,0.00,2,3,,,,,,,,,,,,,,,,,,,1851,2,18,Kunal Rathore 
2024-100mb00000003112-76787b7ddf9f11,11,,not out,not out,25,14,3,21.43,4.67,1,2,64.00,4.67,178.57,10,4,,,,,,,,,,,,,,,,,,,1851,2,18,Shubham Dubey  (IP)
2024-100mb00000003498-c9c3dc7da24b11,3,Vaibhav Arora,c Ajinkya Rahane b Vaibhav Arora,c Ajinkya Rahane b Vaibhav Arora,4,2,1,50.00,2.00,1,0,100.00,2.00,200.00,2,0,,,,,,,,,,,,,,,,,,,1851,2,18,Vaibhav Suryavanshi 
