PlayerID,MatchPlayingOrder,BowlerName,OutDesc,ShortOutDesc,Runs,Balls,DotBalls,DotBallPercentage_Bat,DotBallFrequency_Bat,Fours_Bat,Sixes_Bat,BoundaryPercentage_Bat,BoundaryFrequency_Bat,StrikeRate_Bat,AgainstFast_Bat,AgainstSpin_Bat,PlayerShortName,Overs,Runs_bat,Wickets,Economy_bowl,BowlingOrder,TotalLegalBallsBowled,ScoringBalls,DotBalls_bowl,DBPercent _bowl,DBFrequency,Fours_bowl,Sixes_bowl,BdryPercent_bowl,BdryFreq_bowl,StrikeRate,FourPercent_bowl,SixPercent_bowl,MatchID,InningsNo,TeamID,PlayerName
2018-100mb00000000015-3501d442e99c11,9,,,,0,0,0,,,0,0,,,-,0,0,Bhuvneshwar Kumar,4.0,50.0,1.0,12.5,1.0,24.0,13.0,11.0,45.83,2.18,2.0,6.0,88.00,3.00,24.00,16.00,72.00,1840,1,19,Bhuvneshwar Kumar 
2018-100mb00000000017-5e389774e99c11,8,,,,0,0,0,,,0,0,,,-,0,0,Krunal Pandya,4.0,31.0,2.0,7.75,6.0,24.0,17.0,8.0,33.33,3.00,2.0,1.0,45.16,8.00,12.00,25.81,19.35,1840,1,19,Krunal Pandya 
2018-100mb00000000036-2af54408f88a11,10,,,,0,0,0,,,0,0,,,-,0,0,Josh Hazlewood,4.0,33.0,4.0,8.25,3.0,24.0,10.0,15.0,62.50,1.60,6.0,1.0,90.91,3.43,6.00,72.73,18.18,1840,1,19,Josh Hazlewood 
2018-wicb00000000002-47ea5a6ae99a11,2,Jofra Archer,c Nitish Rana b Jofra Archer,c Nitish Rana b Jofra Archer,70,42,9,21.43,4.67,8,2,62.86,4.20,166.67,23,19,,,,,,,,,,,,,,,,,,,1840,1,19,Virat Kohli 
2019-100mb00000000148-ef59629644a811,4,Krunal Pandya,c Bhuvneshwar Kumar b Krunal Pandya,c Bhuvneshwar Kumar b Krunal Pandya,28,22,9,40.91,2.44,3,1,64.29,5.50,127.27,13,9,,,,,,,,,,,,,,,,,,,1840,2,18,Nitish Rana 
2019-100mb00000000181-80151ce844b611,8,Josh Hazlewood,c Rajat Patidar b Josh Hazlewood,c Rajat Patidar b Josh Hazlewood,0,1,1,100.00,1.00,0,0,,,0.00,1,0,Jofra Archer,4.0,33.0,1.0,8.25,1.0,24.0,14.0,12.0,50.00,2.00,6.0,0.0,72.73,4.00,24.00,72.73,0.00,1840,2,18,Jofra Archer 
2019-100mb00000000189-ac8c327a44b711,1,Krunal Pandya,c Jitesh Sharma b Krunal Pandya,c Jitesh Sharma b Krunal Pandya,22,10,4,40.00,2.50,2,2,90.91,2.50,220.00,4,6,Riyan Parag,3.0,30.0,0.0,10.0,6.0,18.0,13.0,5.0,27.78,3.60,2.0,2.0,66.67,4.50,0,26.67,40.00,1840,2,18,Riyan Parag (c)
2019-100mb00000000200-1283ad3244ba11,11,Sandeep Sharma,c Nitish Rana b Sandeep Sharma,c Nitish Rana b Sandeep Sharma,50,27,5,18.52,5.40,4,3,68.00,3.86,185.19,7,20,,,,,,,,,,,,,,,,,,,1840,1,19,Devdutt Padikkal  (RP)
2019-100mb00000000210-b8addb3444bb11,6,Josh Hazlewood,c Jitesh Sharma b Josh Hazlewood,c Jitesh Sharma b Josh Hazlewood,11,8,2,25.00,4.00,1,0,36.36,8.00,137.50,1,7,,,,,,,,,,,,,,,,,,,1840,2,18,Shimron Hetmyer 
2019-100mb00000000220-18a6ceb644c011,11,,,,0,0,0,,,0,0,,,-,0,0,Sandeep Sharma,4.0,45.0,2.0,11.25,4.0,24.0,22.0,6.0,25.00,4.00,6.0,1.0,66.67,3.43,12.00,53.33,13.33,1840,2,18,Sandeep Sharma  (RP)
2019-100mb00000000371-481ee0be14fc11,5,,,,0,0,0,,,0,0,,,-,0,0,Romario Shepherd,1.0,15.0,0.0,15.0,4.0,6.0,4.0,2.0,33.33,3.00,2.0,1.0,93.33,2.00,0,53.33,40.00,1840,1,19,Romario Shepherd 
