PlayerID,MatchPlayingOrder,BowlerName,OutDesc,ShortOutDesc,Runs,Balls,DotBalls,DotBallPercentage_Bat,DotBallFrequency_Bat,Fours_Bat,Sixes_Bat,BoundaryPercentage_Bat,BoundaryFrequency_Bat,StrikeRate_Bat,AgainstFast_Bat,AgainstSpin_Bat,PlayerShortName,Overs,Runs_bat,Wickets,Economy_bowl,BowlingOrder,TotalLegalBallsBowled,ScoringBalls,DotBalls_bowl,DBPercent _bowl,DBFrequency,Fours_bowl,Sixes_bowl,BdryPercent_bowl,BdryFreq_bowl,StrikeRate,FourPercent_bowl,SixPercent_bowl,MatchID,InningsNo,TeamID,PlayerName
2018-100mb00000000010-b76159ade99b11,11,,,,0,0,0,,,0,0,,,-,0,0,Yuzvendra Chahal,4.0,28.0,4.0,7.0,4.0,24.0,11.0,14.0,58.33,1.71,1.0,2.0,57.14,8.00,6.00,14.29,42.86,1829,1,15,Yuzvendra Chahal 
2018-100mb00000000012-ea4c47d2e99b11,1,Harshit Rana,c Ramandeep Singh b Harshit Rana,c Ramandeep Singh b Harshit Rana,0,2,2,100.00,1.00,0,0,,,0.00,2,0,,,,,,,,,,,,,,,,,,,1829,1,15,Shreyas Iyer (c)
2018-100mb00000000028-acc7d0a3e99d11,7,Varun Chakaravarthy,b Varun Chakaravarthy,b Varun Chakaravarthy,7,10,7,70.00,1.43,1,0,57.14,10.00,70.00,6,4,Glenn Maxwell,2.0,5.0,1.0,2.5,5.0,12.0,5.0,7.0,58.33,1.71,0.0,0.0,0.00,0,12.00,0.00,0.00,1829,1,15,Glenn Maxwell 
2018-100mb00000000044-e03a43dbf88a11,1,Yuzvendra Chahal,lbw Yuzvendra Chahal,lbw Yuzvendra Chahal,17,17,8,47.06,2.13,1,1,58.82,8.50,100.00,14,3,,,,,,,,,,,,,,,,,,,1829,2,16,Ajinkya Rahane (c)
2019-100mb00000000125-2485f88b449911,10,,not out,not out,1,1,0,0.00,,0,0,0.00,,100.00,1,0,Arshdeep Singh,3.0,11.0,1.0,3.67,3.0,18.0,8.0,10.0,55.56,1.80,2.0,0.0,72.73,9.00,18.00,72.73,0.00,1829,1,15,Arshdeep Singh 
2019-100mb00000000137-d774e3d1449c11,11,Harshit Rana,c Ramandeep Singh b Harshit Rana,c Ramandeep Singh b Harshit Rana,30,15,6,40.00,2.50,2,3,86.67,3.00,200.00,14,1,,,,,,,,,,,,,,,,,,,1829,1,15,Prabhsimran Singh  (RP)
2019-100mb00000000140-a41b85f2449d11,11,,,,0,0,0,,,0,0,,,-,0,0,Varun Chakaravarthy,4.0,21.0,2.0,5.25,4.0,24.0,14.0,10.0,41.67,2.40,0.0,1.0,28.57,24.00,12.00,0.00,28.57,1829,2,16,Varun Chakaravarthy  (RP)
2019-100mb00000000141-e67c41d144a711,6,Marco Jansen,b Marco Jansen,b Marco Jansen,17,11,7,63.64,1.57,1,2,94.12,3.67,154.55,1,10,,,,,,,,,,,,,,,,,,,1829,2,16,Andre Russell 
2019-100mb00000000142-040303a144a811,9,,not out,not out,0,0,0,,,0,0,,,-,0,0,Anrich Nortje,3.0,23.0,1.0,7.67,2.0,18.0,8.0,10.0,55.56,1.80,5.0,0.0,86.96,3.60,18.00,86.96,0.00,1829,2,16,Anrich Nortje 
2019-100mb00000000152-335aed3d44aa11,4,Yuzvendra Chahal,st Josh Inglis b Yuzvendra Chahal,st Josh Inglis b Yuzvendra Chahal,2,9,7,77.78,1.29,0,0,0.00,,22.22,0,9,,,,,,,,,,,,,,,,,,,1829,2,16,Rinku Singh 
