PlayerID,MatchPlayingOrder,BowlerName,OutDesc,ShortOutDesc,Runs,Balls,DotBalls,DotBallPercentage_Bat,DotBallFrequency_Bat,Fours_Bat,Sixes_Bat,BoundaryPercentage_Bat,BoundaryFrequency_Bat,StrikeRate_Bat,AgainstFast_Bat,AgainstSpin_Bat,PlayerShortName,Overs,Runs_bat,Wickets,Economy_bowl,BowlingOrder,TotalLegalBallsBowled,ScoringBalls,DotBalls_bowl,DBPercent _bowl,DBFrequency,Fours_bowl,Sixes_bowl,BdryPercent_bowl,BdryFreq_bowl,StrikeRate,FourPercent_bowl,SixPercent_bowl,MatchID,InningsNo,TeamID,PlayerName
2019-100mb00000000062-8fa4884a17f311,2,Jofra Archer,b Jofra Archer,b Jofra Archer,2,3,1,33.33,3.00,0,0,0.00,,66.67,3,0,,,,,,,,,,,,,,,,,,,1821,1,35,Shubman Gill (c)
2019-100mb00000000063-d9aa7a01187311,10,,,,0,0,0,,,0,0,,,-,0,0,Mohammed Siraj,4.0,30.0,1.0,7.5,1.0,24.0,13.0,15.0,62.50,1.60,2.0,2.0,66.67,6.00,24.00,26.67,40.00,1821,1,35,Mohammed Siraj 
2019-100mb00000000120-7489ddcc449711,6,,not out,not out,24,12,4,33.33,3.00,2,2,83.33,3.00,200.00,12,0,,,,,,,,,,,,,,,,,,,1821,1,35,Rahul Tewatia 
2019-100mb00000000122-ba35f672449711,11,Sandeep Sharma,c Sanju Samson b Sandeep Sharma,c Sanju Samson b Sandeep Sharma,7,3,1,33.33,3.00,0,1,85.71,3.00,233.33,1,2,,,,,,,,,,,,,,,,,,,1821,1,35,Sherfane Rutherford  (RP)
2019-100mb00000000148-ef59629644a811,3,Mohammed Siraj,c Kulwant Khejroliya b Mohammed Siraj,c Kulwant Khejroliya b Mohammed Siraj,1,3,2,66.67,1.50,0,0,0.00,,33.33,3,0,,,,,,,,,,,,,,,,,,,1821,2,18,Nitish Rana 
2019-100mb00000000150-3a51ee2844a911,11,,,,0,0,0,,,0,0,,,-,0,0,Prasidh Krishna,4.0,24.0,3.0,6.0,3.0,24.0,12.0,12.0,50.00,2.00,2.0,1.0,58.33,8.00,8.00,33.33,25.00,1821,1,35,Prasidh Krishna 
2019-100mb00000000181-80151ce844b611,7,Prasidh Krishna,c Shubman Gill b Prasidh Krishna,c Shubman Gill b Prasidh Krishna,4,4,1,25.00,4.00,0,0,0.00,,100.00,1,3,Jofra Archer,4.0,30.0,1.0,7.5,1.0,24.0,16.0,10.0,41.67,2.40,2.0,1.0,46.67,8.00,24.00,26.67,20.00,1821,2,18,Jofra Archer 
2019-100mb00000000182-b78f12ef44b611,3,Maheesh Theekshana,lbw Maheesh Theekshana,lbw Maheesh Theekshana,36,25,7,28.00,3.57,5,0,55.56,5.00,144.00,18,7,,,,,,,,,,,,,,,,,,,1821,1,35,Jos Buttler (wk)
2019-100mb00000000189-ac8c327a44b711,4,Kulwant Khejroliya,c Jos Buttler b Kulwant Khejroliya,c Jos Buttler b Kulwant Khejroliya,26,14,6,42.86,2.33,1,3,84.62,3.50,185.71,14,0,,,,,,,,,,,,,,,,,,,1821,2,18,Riyan Parag 
2019-100mb00000000190-c62cbae544b711,1,Prasidh Krishna,c Sai Kishore b Prasidh Krishna,c Sai Kishore b Prasidh Krishna,41,28,9,32.14,3.11,4,2,68.29,4.67,146.43,22,6,,,,,,,,,,,,,,,,,,,1821,2,18,Sanju Samson (c)(wk)
2019-100mb00000000204-8361537344ba11,4,,,,0,0,0,,,0,0,,,-,0,0,Kulwant Khejroliya,3.0,29.0,1.0,9.67,4.0,18.0,15.0,4.0,22.22,4.50,3.0,1.0,62.07,4.50,18.00,41.38,20.69,1821,1,35,Kulwant Khejroliya  (IP)
2019-100mb00000000210-b8addb3444bb11,6,Prasidh Krishna,c Sai Kishore b Prasidh Krishna,c Sai Kishore b Prasidh Krishna,52,32,9,28.13,3.56,4,3,65.38,4.57,162.50,15,17,,,,,,,,,,,,,,,,,,,1821,2,18,Shimron Hetmyer 
2019-100mb00000000218-42d9d6f544bf11,7,Tushar Deshpande,c Yashasvi Jaiswal b Tushar Deshpande,c Yashasvi Jaiswal b Tushar Deshpande,12,4,1,25.00,4.00,1,1,83.33,2.00,300.00,4,0,Rashid Khan,4.0,37.0,2.0,9.25,5.0,24.0,20.0,6.0,25.00,4.00,2.0,2.0,54.05,6.00,12.00,21.62,32.43,1821,1,35,Rashid Khan 
2019-100mb00000000220-18a6ceb644c011,10,,not out,not out,6,5,0,0.00,,0,0,0.00,,120.00,3,2,Sandeep Sharma,4.0,41.0,1.0,10.25,4.0,24.0,21.0,6.0,25.00,4.00,3.0,2.0,58.54,4.80,24.00,29.27,29.27,1821,2,18,Sandeep Sharma 
2020-100mb00000000533-e895f279639811,2,Mohd Arshad Khan,c Rashid Khan b Mohd Arshad Khan,c Rashid Khan b Mohd Arshad Khan,6,7,5,71.43,1.40,1,0,66.67,7.00,85.71,7,0,,,,,,,,,,,,,,,,,,,1821,2,18,Yashasvi Jaiswal 
2020-100mb00000000539-04833b65639b11,11,Sai Kishore,c Rashid Khan b Sai Kishore,c Rashid Khan b Sai Kishore,3,3,1,33.33,3.00,0,0,0.00,,100.00,0,3,Tushar Deshpande,4.0,53.0,2.0,13.25,3.0,24.0,24.0,7.0,29.17,3.43,4.0,3.0,64.15,3.43,12.00,30.19,33.96,1821,2,18,Tushar Deshpande 
2020-100mb00000000544-980117aa639c11,9,,,,0,0,0,,,0,0,,,-,0,0,Sai Kishore,2.2,20.0,2.0,8.57,6.0,14.0,12.0,3.0,21.43,4.67,0.0,1.0,30.00,14.00,7.00,0.00,30.00,1821,1,35,Sai Kishore 
2021-100mb00000000590-85eaa6f291e011,5,Maheesh Theekshana,st Sanju Samson b Maheesh Theekshana,st Sanju Samson b Maheesh Theekshana,36,20,7,35.00,2.86,4,2,77.78,3.33,180.00,13,7,,,,,,,,,,,,,,,,,,,1821,1,35,Shahrukh Khan 
2021-100mb00000000629-11c540100bd311,8,Sai Kishore,c Sai Sudharsan b Sai Kishore,c Sai Sudharsan b Sai Kishore,5,13,8,61.54,1.63,0,0,0.00,,38.46,10,3,Maheesh Theekshana,4.0,54.0,2.0,13.5,5.0,24.0,22.0,5.0,20.83,4.80,6.0,2.0,66.67,3.00,12.00,44.44,22.22,1821,2,18,Maheesh Theekshana 
2022-100mb00000000976-79aa33cca44611,1,Tushar Deshpande,c Sanju Samson b Tushar Deshpande,c Sanju Samson b Tushar Deshpande,82,53,15,28.30,3.53,8,3,60.98,4.82,154.72,45,8,,,,,,,,,,,,,,,,,,,1821,1,35,Sai Sudharsan 
2022-100mb00000000988-ad5c752aa44a11,8,,not out,not out,0,0,0,,,0,0,,,-,0,0,Mohd Arshad Khan,2.0,19.0,1.0,9.5,2.0,12.0,8.0,5.0,41.67,2.40,2.0,1.0,73.68,4.00,12.00,42.11,31.58,1821,1,35,Mohd Arshad Khan 
