PlayerID,MatchPlayingOrder,BowlerName,OutDesc,ShortOutDesc,Runs,Balls,DotBalls,DotBallPercentage_Bat,DotBallFrequency_Bat,Fours_Bat,Sixes_Bat,BoundaryPercentage_Bat,BoundaryFrequency_Bat,StrikeRate_Bat,AgainstFast_Bat,AgainstSpin_Bat,PlayerShortName,Overs,Runs_bat,Wickets,Economy_bowl,BowlingOrder,TotalLegalBallsBowled,ScoringBalls,DotBalls_bowl,DBPercent _bowl,DBFrequency,Fours_bowl,Sixes_bowl,BdryPercent_bowl,BdryFreq_bowl,StrikeRate,FourPercent_bowl,SixPercent_bowl,MatchID,InningsNo,TeamID,PlayerName
2019-100mb00000000160-970c8ab644ac11,10,Mitchell Starc,c Dushmantha Chameera b Mitchell Starc,c Dushmantha Chameera b Mitchell Starc,0,1,1,100.00,1.00,0,0,,,0.00,1,0,Anukul Roy,4.0,27.0,1.0,6.75,1.0,24.0,17.0,8.0,33.33,3.00,3.0,0.0,44.44,8.00,24.00,44.44,0.00,1846,1,16,Anukul Roy 
2019-100mb00000000329-bee19eaeb1e711,8,Mitchell Starc,lbw Mitchell Starc,lbw Mitchell Starc,5,5,3,60.00,1.67,1,0,80.00,5.00,100.00,2,3,,,,,,,,,,,,,,,,,,,1846,1,16,Rovman Powell 
2021-100mb00000000583-8f4c0c4491dd11,3,,,,0,0,0,,,0,0,,,-,0,0,Vaibhav Arora,2.0,19.0,1.0,9.5,2.0,12.0,8.0,5.0,41.67,2.40,2.0,1.0,73.68,4.00,12.00,42.11,31.58,1846,1,16,Vaibhav Arora  (IP)
2021-100mb00000000584-a3f48c1791dd11,11,Axar Patel,c Vipraj Nigam b Axar Patel,c Vipraj Nigam b Axar Patel,7,5,2,40.00,2.50,1,0,57.14,5.00,140.00,0,5,,,,,,,,,,,,,,,,,,,1846,1,16,Venkatesh Iyer  (RP)
2021-100mb00000000608-14fdf8c4e64711,10,,not out,not out,2,3,1,33.33,3.00,0,0,0.00,,66.67,2,1,Dushmantha Chameera,3.0,46.0,1.0,15.33,2.0,18.0,20.0,4.0,22.22,4.50,5.0,2.0,69.57,2.57,18.00,43.48,26.09,1846,2,14,Dushmantha Chameera 
2021-100mb00000000641-324bd4322fe511,2,Mitchell Starc,c Abishek Porel b Mitchell Starc,c Abishek Porel b Mitchell Starc,26,12,6,50.00,2.00,5,1,100.00,2.00,216.67,12,0,,,,,,,,,,,,,,,,,,,1846,1,16,Rahmanullah Gurbaz (wk)
20214a2b63d55d7711ec9c9202ea608,5,Dushmantha Chameera,c Karun Nair b Dushmantha Chameera,c Karun Nair b Dushmantha Chameera,44,32,10,31.25,3.20,3,2,54.55,6.40,137.50,4,27,,,,,,,,,,,,,,,,,,,1846,1,16,Angkrish Raghuvanshi 
2022-100mb00000001013-30676520bcc011,9,,not out,not out,0,1,1,100.00,1.00,0,0,,,0.00,1,0,Harshit Rana,4.0,49.0,0.0,12.25,3.0,24.0,16.0,8.0,33.33,3.00,7.0,2.0,81.63,2.67,0,57.14,24.49,1846,1,16,Harshit Rana 
2022-100mb00000001017-3e376712cc7911,6,Sunil Narine,b Sunil Narine,b Sunil Narine,1,3,2,66.67,1.50,0,0,0.00,,33.33,0,3,,,,,,,,,,,,,,,,,,,1846,2,14,Tristan Stubbs 
2022-100mb00000001462-cbc59298427c11,11,,,,0,0,0,,,0,0,,,-,0,0,Mukesh Kumar,2.0,17.0,0.0,8.5,3.0,12.0,8.0,6.0,50.00,2.00,3.0,0.0,70.59,4.00,0,70.59,0.00,1846,2,14,Mukesh Kumar  (RP)
2022-100mb00000001580-2e206f715b5511,3,Anukul Roy,c Andre Russell b Anukul Roy,c Andre Russell b Anukul Roy,4,2,1,50.00,2.00,1,0,100.00,2.00,200.00,0,2,,,,,,,,,,,,,,,,,,,1846,2,14,Abishek Porel (wk)
2024-100mb00000003109-b7f98c40df9d11,11,Varun Chakaravarthy,c Sunil Narine b Varun Chakaravarthy,c Sunil Narine b Varun Chakaravarthy,7,6,4,66.67,1.50,0,1,85.71,6.00,116.67,2,4,,,,,,,,,,,,,,,,,,,1846,2,14,Ashutosh Sharma  (IP)
2024-100mb00000003560-cd0dc81babd711,7,Andre Russell,b Andre Russell,b Andre Russell,38,19,7,36.84,2.71,5,2,84.21,2.71,200.00,13,6,Vipraj Nigam,4.0,41.0,2.0,10.25,4.0,24.0,19.0,7.0,29.17,3.43,3.0,2.0,58.54,4.80,12.00,29.27,29.27,1846,2,14,Vipraj Nigam 
