PlayerID,MatchPlayingOrder,BowlerName,OutDesc,ShortOutDesc,Runs,Balls,DotBalls,DotBallPercentage_Bat,DotBallFrequency_Bat,Fours_Bat,Sixes_Bat,BoundaryPercentage_Bat,BoundaryFrequency_Bat,StrikeRate_Bat,AgainstFast_Bat,AgainstSpin_Bat,PlayerShortName,Overs,Runs_bat,Wickets,Economy_bowl,BowlingOrder,TotalLegalBallsBowled,ScoringBalls,DotBalls_bowl,DBPercent _bowl,DBFrequency,Fours_bowl,Sixes_bowl,BdryPercent_bowl,BdryFreq_bowl,StrikeRate,FourPercent_bowl,SixPercent_bowl,MatchID,InningsNo,TeamID,PlayerName
2018-100mb00000000008-787fc4ece99b11,11,,,,0,0,0,,,0,0,,,-,0,0,Khaleel Ahmed,4.0,28.0,1.0,7.0,1.0,24.0,11.0,13.0,54.17,1.85,5.0,0.0,71.43,4.80,24.00,71.43,0.00,1806,2,13,Khaleel Ahmed 
2018-100mb00000000015-3501d442e99c11,9,,not out,not out,0,2,2,100.00,1.00,0,0,,,0.00,2,0,Bhuvneshwar Kumar,3.0,20.0,1.0,6.67,1.0,18.0,10.0,9.0,50.00,2.00,3.0,0.0,60.00,6.00,18.00,60.00,0.00,1806,1,19,Bhuvneshwar Kumar 
2018-100mb00000000017-5e389774e99c11,8,Matheesha Pathirana,c Deepak Hooda b Matheesha Pathirana,c Deepak Hooda b Matheesha Pathirana,0,3,3,100.00,1.00,0,0,,,0.00,3,0,Krunal Pandya,2.0,26.0,0.0,13.0,6.0,12.0,8.0,4.0,33.33,3.00,2.0,2.0,76.92,3.00,0,30.77,46.15,1806,1,19,Krunal Pandya 
2018-100mb00000000036-2af54408f88a11,10,,,,0,0,0,,,0,0,,,-,0,0,Josh Hazlewood,4.0,21.0,3.0,5.25,2.0,24.0,9.0,15.0,62.50,1.60,4.0,0.0,76.19,6.00,8.00,76.19,0.00,1806,1,19,Josh Hazlewood 
2018-100mb00000000045-f658f1b6f88a11,8,Liam Livingstone,c Phil Salt b Liam Livingstone,c Phil Salt b Liam Livingstone,11,8,1,12.50,8.00,1,0,36.36,8.00,137.50,1,7,Ravichandran Ashwin,2.0,22.0,1.0,11.0,2.0,12.0,10.0,3.0,25.00,4.00,2.0,1.0,63.64,4.00,12.00,36.36,27.27,1806,2,13,Ravichandran Ashwin 
2018-100mb00000000046-06b5ba89f88b11,6,Josh Hazlewood,c Phil Salt b Josh Hazlewood,c Phil Salt b Josh Hazlewood,25,19,7,36.84,2.71,2,1,56.00,6.33,131.58,8,11,Ravindra Jadeja,3.0,37.0,0.0,12.33,5.0,18.0,14.0,5.0,27.78,3.60,4.0,2.0,75.68,3.00,0,43.24,32.43,1806,2,13,Ravindra Jadeja 
2018-wicb00000000002-47ea5a6ae99a11,3,Noor Ahmad,c Rachin Ravindra b Noor Ahmad,c Rachin Ravindra b Noor Ahmad,31,30,12,40.00,2.50,2,1,45.16,10.00,103.33,16,14,,,,,,,,,,,,,,,,,,,1806,1,19,Virat Kohli 
2019-100mb00000000057-57100cf415ba11,7,,not out,not out,30,16,6,37.50,2.67,3,2,80.00,3.20,187.50,4,12,,,,,,,,,,,,,,,,,,,1806,2,13,MS Dhoni (wk)
2019-100mb00000000102-28e7fca043fc11,1,Josh Hazlewood,c (Sub) Manoj Bhandage b Josh Hazlewood,c (Sub) Manoj Bhandage b Josh Hazlewood,0,4,4,100.00,1.00,0,0,,,0.00,4,0,,,,,,,,,,,,,,,,,,,1806,2,13,Ruturaj Gaikwad (c)
2019-100mb00000000138-5bd8fcf6449d11,5,Liam Livingstone,c Krunal Pandya b Liam Livingstone,c Krunal Pandya b Liam Livingstone,8,13,6,46.15,2.17,0,0,0.00,,61.54,6,7,Sam Curran,3.0,34.0,0.0,11.33,3.0,18.0,12.0,8.0,44.44,2.25,0.0,4.0,70.59,4.50,0,0.00,70.59,1806,2,13,Sam Curran 
