PlayerID,MatchPlayingOrder,BowlerName,OutDesc,ShortOutDesc,Runs,Balls,DotBalls,DotBallPercentage_Bat,DotBallFrequency_Bat,Fours_Bat,Sixes_Bat,BoundaryPercentage_Bat,BoundaryFrequency_Bat,StrikeRate_Bat,AgainstFast_Bat,AgainstSpin_Bat,PlayerShortName,Overs,Runs_bat,Wickets,Economy_bowl,BowlingOrder,TotalLegalBallsBowled,ScoringBalls,DotBalls_bowl,DBPercent _bowl,DBFrequency,Fours_bowl,Sixes_bowl,BdryPercent_bowl,BdryFreq_bowl,StrikeRate,FourPercent_bowl,SixPercent_bowl,MatchID,InningsNo,TeamID,PlayerName
2018-100mb00000000006-2cf4bba8e99b11,11,Khaleel Ahmed,c Shivam Dube b Khaleel Ahmed,c Shivam Dube b Khaleel Ahmed,0,4,4,100.00,1.00,0,0,,,0.00,4,0,,,,,,,,,,,,,,,,,,,1801,1,17,Rohit Sharma  (RP)
2018-100mb00000000008-787fc4ece99b11,11,,,,0,0,0,,,0,0,,,-,0,0,Khaleel Ahmed,4.0,29.0,3.0,7.25,1.0,24.0,10.0,15.0,62.50,1.60,3.0,2.0,82.76,4.80,8.00,41.38,41.38,1801,2,13,Khaleel Ahmed  (RP)
2018-100mb00000000045-f658f1b6f88a11,8,,,,0,0,0,,,0,0,,,-,0,0,Ravichandran Ashwin,4.0,31.0,1.0,7.75,4.0,24.0,18.0,6.0,25.00,4.00,4.0,0.0,51.61,6.00,24.00,51.61,0.00,1801,2,13,Ravichandran Ashwin 
2018-100mb00000000046-06b5ba89f88b11,5,Naman Dhir,run out (Deepak Chahar),run out (Deepak Chahar),17,18,6,33.33,3.00,1,0,23.53,18.00,94.44,4,14,Ravindra Jadeja,3.0,21.0,0.0,7.0,5.0,18.0,10.0,8.0,44.44,2.25,0.0,2.0,57.14,9.00,0,0.00,57.14,1801,2,13,Ravindra Jadeja 
2019-100mb00000000057-57100cf415ba11,7,,not out,not out,0,2,2,100.00,1.00,0,0,,,0.00,0,2,,,,,,,,,,,,,,,,,,,1801,2,13,MS Dhoni (wk)
2019-100mb00000000066-573f78a31e3711,10,Khaleel Ahmed,c Ruturaj Gaikwad b Khaleel Ahmed,c Ruturaj Gaikwad b Khaleel Ahmed,1,2,1,50.00,2.00,0,0,0.00,,50.00,2,0,Trent Boult,3.0,27.0,0.0,9.0,1.0,18.0,15.0,4.0,22.22,4.50,3.0,0.0,44.44,6.00,0,44.44,0.00,1801,1,17,Trent Boult 
2019-100mb00000000075-0984e17e1e4011,8,Nathan Ellis,lbw Nathan Ellis,lbw Nathan Ellis,11,13,5,38.46,2.60,1,0,36.36,13.00,84.62,6,7,Mitchell Santner,2.1,24.0,0.0,11.08,4.0,13.0,8.0,5.0,38.46,2.60,2.0,2.0,83.33,3.25,0,33.33,50.00,1801,1,17,Mitchell Santner 
2019-100mb00000000091-8640595343ec11,9,,not out,not out,28,15,5,33.33,3.00,2,2,71.43,3.75,186.67,11,4,Deepak Chahar,2.0,18.0,1.0,9.0,2.0,12.0,7.0,5.0,41.67,2.40,2.0,1.0,77.78,4.00,12.00,44.44,33.33,1801,1,17,Deepak Chahar 
2019-100mb00000000102-28e7fca043fc11,1,Vignesh Puthur,c Will Jacks b Vignesh Puthur,c Will Jacks b Vignesh Puthur,53,26,8,30.77,3.25,6,3,79.25,2.89,203.85,13,13,,,,,,,,,,,,,,,,,,,1801,2,13,Ruturaj Gaikwad (c)
2019-100mb00000000138-5bd8fcf6449d11,6,Will Jacks,b Will Jacks,b Will Jacks,4,9,5,55.56,1.80,0,0,0.00,,44.44,0,9,Sam Curran,1.0,13.0,0.0,13.0,2.0,6.0,4.0,2.0,33.33,3.00,3.0,0.0,92.31,2.00,0,92.31,0.00,1801,2,13,Sam Curran 
