PlayerID,MatchPlayingOrder,BowlerName,OutDesc,ShortOutDesc,Runs,Balls,DotBalls,DotBallPercentage_Bat,DotBallFrequency_Bat,Fours_Bat,Sixes_Bat,BoundaryPercentage_Bat,BoundaryFrequency_Bat,StrikeRate_Bat,AgainstFast_Bat,AgainstSpin_Bat,PlayerShortName,Overs,Runs_bat,Wickets,Economy_bowl,BowlingOrder,TotalLegalBallsBowled,ScoringBalls,DotBalls_bowl,DBPercent _bowl,DBFrequency,Fours_bowl,Sixes_bowl,BdryPercent_bowl,BdryFreq_bowl,StrikeRate,FourPercent_bowl,SixPercent_bowl,MatchID,InningsNo,TeamID,PlayerName
2018-100mb00000000006-2cf4bba8e99b11,11,Yash Dayal,b Yash Dayal,b Yash Dayal,17,9,4,44.44,2.25,2,1,82.35,3.00,188.89,9,0,,,,,,,,,,,,,,,,,,,1819,2,17,Rohit Sharma  (IP)
2018-100mb00000000009-92bfdfe9e99b11,10,,not out,not out,0,1,1,100.00,1.00,0,0,,,0.00,0,1,Jasprit Bumrah,4.0,29.0,0.0,7.25,3.0,24.0,19.0,5.0,20.83,4.80,0.0,2.0,41.38,12.00,0,0.00,41.38,1819,2,17,Jasprit Bumrah 
2018-100mb00000000015-3501d442e99c11,9,,,,0,0,0,,,0,0,,,-,0,0,Bhuvneshwar Kumar,4.0,48.0,1.0,12.0,1.0,24.0,16.0,9.0,37.50,2.67,5.0,3.0,79.17,3.00,24.00,41.67,37.50,1819,1,19,Bhuvneshwar Kumar 
2018-100mb00000000017-5e389774e99c11,8,,,,0,0,0,,,0,0,,,-,0,0,Krunal Pandya,4.0,45.0,4.0,11.25,5.0,24.0,19.0,8.0,33.33,3.00,5.0,2.0,71.11,3.43,6.00,44.44,26.67,1819,1,19,Krunal Pandya 
2018-100mb00000000036-2af54408f88a11,10,,,,0,0,0,,,0,0,,,-,0,0,Josh Hazlewood,4.0,37.0,2.0,9.25,3.0,24.0,13.0,12.0,50.00,2.00,3.0,3.0,81.08,4.00,12.00,32.43,48.65,1819,1,19,Josh Hazlewood 
2018-100mb00000000054-e3ebefa2050a11,1,Josh Hazlewood,c Liam Livingstone b Josh Hazlewood,c Liam Livingstone b Josh Hazlewood,42,15,3,20.00,5.00,3,4,85.71,2.14,280.00,12,3,Hardik Pandya,4.0,45.0,2.0,11.25,6.0,24.0,19.0,8.0,33.33,3.00,5.0,2.0,71.11,3.43,12.00,44.44,26.67,1819,2,17,Hardik Pandya (c)
2018-wicb00000000002-47ea5a6ae99a11,3,Hardik Pandya,c Naman Dhir b Hardik Pandya,c Naman Dhir b Hardik Pandya,67,42,12,28.57,3.50,8,2,65.67,4.20,159.52,21,21,,,,,,,,,,,,,,,,,,,1819,1,19,Virat Kohli 
2019-100mb00000000066-573f78a31e3711,9,,not out,not out,1,1,0,0.00,,0,0,0.00,,100.00,0,1,Trent Boult,4.0,57.0,2.0,14.25,1.0,24.0,18.0,8.0,33.33,3.00,6.0,4.0,84.21,2.40,12.00,42.11,42.11,1819,2,17,Trent Boult 
2019-100mb00000000075-0984e17e1e4011,7,Krunal Pandya,c Tim David b Krunal Pandya,c Tim David b Krunal Pandya,8,4,1,25.00,4.00,0,1,75.00,4.00,200.00,3,1,Mitchell Santner,4.0,40.0,0.0,10.0,5.0,24.0,19.0,6.0,25.00,4.00,3.0,2.0,60.00,4.80,0,30.00,30.00,1819,2,17,Mitchell Santner 
2019-100mb00000000091-8640595343ec11,8,Krunal Pandya,c Tim David b Krunal Pandya,c Tim David b Krunal Pandya,0,1,1,100.00,1.00,0,0,,,0.00,0,1,Deepak Chahar,2.0,29.0,0.0,14.5,2.0,12.0,11.0,2.0,16.67,6.00,2.0,2.0,68.97,3.00,0,27.59,41.38,1819,2,17,Deepak Chahar 
2019-100mb00000000174-619a804244af11,4,Yash Dayal,c Liam Livingstone b Yash Dayal,c Liam Livingstone b Yash Dayal,28,26,13,50.00,2.00,5,0,71.43,5.20,107.69,12,14,,,,,,,,,,,,,,,,,,,1819,2,17,Surya Kumar Yadav 
2019-100mb00000000183-f4a991db44b611,5,Hardik Pandya,c Jasprit Bumrah b Hardik Pandya,c Jasprit Bumrah b Hardik Pandya,0,2,2,100.00,1.00,0,0,,,0.00,2,0,,,,,,,,,,,,,,,,,,,1819,1,19,Liam Livingstone 
2019-100mb00000000200-1283ad3244ba11,11,Vignesh Puthur,c Will Jacks b Vignesh Puthur,c Will Jacks b Vignesh Puthur,37,22,6,27.27,3.67,2,3,70.27,4.40,168.18,16,6,,,,,,,,,,,,,,,,,,,1819,1,19,Devdutt Padikkal  (RP)
2021-100mb00000000597-a0edfee691e511,1,Trent Boult,c Ryan Rickelton b Trent Boult,c Ryan Rickelton b Trent Boult,64,32,6,18.75,5.33,5,4,68.75,3.56,200.00,23,9,,,,,,,,,,,,,,,,,,,1819,1,19,Rajat Patidar (c)
2021-100mb00000000636-9e985b64160411,7,,not out,not out,1,1,0,0.00,,0,0,0.00,,100.00,1,0,,,,,,,,,,,,,,,,,,,1819,1,19,Tim David 
2021-100mb00000000743-056fd8cd648611,3,Josh Hazlewood,lbw Josh Hazlewood,lbw Josh Hazlewood,17,10,5,50.00,2.00,4,0,94.12,2.50,170.00,10,0,,,,,,,,,,,,,,,,,,,1819,2,17,Ryan Rickelton (wk)
2022-100mb00000000978-bc824605a44611,11,,,,0,0,0,,,0,0,,,-,0,0,Yash Dayal,4.0,46.0,2.0,11.5,2.0,24.0,16.0,8.0,33.33,3.00,4.0,3.0,73.91,3.43,12.00,34.78,39.13,1819,1,19,Yash Dayal 
2022-100mb00000000993-60c58f9ea44c11,5,Bhuvneshwar Kumar,c Phil Salt b Bhuvneshwar Kumar,c Phil Salt b Bhuvneshwar Kumar,56,29,9,31.03,3.22,4,4,71.43,3.63,193.10,15,14,,,,,,,,,,,,,,,,,,,1819,2,17,N Tilak Varma 
2022-100mb00000001000-d90666b7a44d11,6,,not out,not out,40,19,5,26.32,3.80,2,4,80.00,3.17,210.53,19,0,,,,,,,,,,,,,,,,,,,1819,1,19,Jitesh Sharma (wk)
2022-100mb00000001220-372333e3f9f711,2,Trent Boult,b Trent Boult,b Trent Boult,4,2,1,50.00,2.00,1,0,100.00,2.00,200.00,2,0,,,,,,,,,,,,,,,,,,,1819,1,19,Phil Salt 
2023-100mb00000001932-5539f1d7c3fd11,4,,,,0,0,0,,,0,0,,,-,0,0,Suyash Sharma,4.0,32.0,0.0,8.0,4.0,24.0,14.0,11.0,45.83,2.18,4.0,1.0,68.75,4.80,0,50.00,18.75,1819,1,19,Suyash Sharma  (IP)
2023-100mb00000001941-9401571cc40411,2,Krunal Pandya,c Virat Kohli b Krunal Pandya,c Virat Kohli b Krunal Pandya,22,18,8,44.44,2.25,2,1,63.64,6.00,122.22,7,11,Will Jacks,1.0,10.0,0.0,10.0,4.0,6.0,4.0,2.0,33.33,3.00,2.0,0.0,80.00,3.00,0,80.00,0.00,1819,2,17,Will Jacks 
2024-100mb00000003107-805cae57df9b11,6,Krunal Pandya,c Yash Dayal b Krunal Pandya,c Yash Dayal b Krunal Pandya,11,6,3,50.00,2.00,1,1,90.91,3.00,183.33,4,2,,,,,,,,,,,,,,,,,,,1819,2,17,Naman Dhir 
2024-100mb00000003566-b0cbccf8abdb11,11,,,,0,0,0,,,0,0,,,-,0,0,Vignesh Puthur,1.0,10.0,1.0,10.0,7.0,6.0,5.0,1.0,16.67,6.00,0.0,1.0,60.00,6.00,6.00,0.00,60.00,1819,2,17,Vignesh Puthur  (RP)
