PlayerID,MatchPlayingOrder,BowlerName,OutDesc,ShortOutDesc,Runs,Balls,DotBalls,DotBallPercentage_Bat,DotBallFrequency_Bat,Fours_Bat,Sixes_Bat,BoundaryPercentage_Bat,BoundaryFrequency_Bat,StrikeRate_Bat,AgainstFast_Bat,AgainstSpin_Bat,PlayerShortName,Overs,Runs_bat,Wickets,Economy_bowl,BowlingOrder,TotalLegalBallsBowled,ScoringBalls,DotBalls_bowl,DBPercent _bowl,DBFrequency,Fours_bowl,Sixes_bowl,BdryPercent_bowl,BdryFreq_bowl,StrikeRate,FourPercent_bowl,SixPercent_bowl,MatchID,InningsNo,TeamID,PlayerName
2018-100mb00000000014-227bc550e99c11,10,,,,0,0,0,,,0,0,,,-,0,0,Kuldeep Yadav,4.0,37.0,0.0,9.25,6.0,24.0,21.0,4.0,16.67,6.00,1.0,2.0,43.24,8.00,0,10.81,32.43,1858,1,14,Kuldeep Yadav 
2018-100mb00000000019-80e59e32e99c11,5,,not out,not out,112,65,19,29.23,3.42,14,4,71.43,3.61,172.31,43,22,,,,,,,,,,,,,,,,,,,1858,1,14,K L Rahul 
2019-100mb00000000062-8fa4884a17f311,1,,not out,not out,93,53,9,16.98,5.89,3,7,58.06,5.30,175.47,19,34,,,,,,,,,,,,,,,,,,,1858,2,35,Shubman Gill (c)
2019-100mb00000000063-d9aa7a01187311,10,,,,0,0,0,,,0,0,,,-,0,0,Mohammed Siraj,4.0,37.0,0.0,9.25,1.0,24.0,14.0,11.0,45.83,2.18,6.0,1.0,81.08,3.43,0,64.86,16.22,1858,2,35,Mohammed Siraj 
2019-100mb00000000094-1e8fa14543ee11,2,Mohd Arshad Khan,c Mohammed Siraj b Mohd Arshad Khan,c Mohammed Siraj b Mohd Arshad Khan,5,10,6,60.00,1.67,0,0,0.00,,50.00,10,0,,,,,,,,,,,,,,,,,,,1858,1,14,Faf Du Plessis 
2019-100mb00000000110-79ae08f5449411,1,Prasidh Krishna,c Sai Kishore b Prasidh Krishna,c Sai Kishore b Prasidh Krishna,25,16,5,31.25,3.20,2,1,56.00,5.33,156.25,2,14,Axar Patel,3.0,35.0,0.0,11.67,1.0,18.0,13.0,5.0,27.78,3.60,4.0,2.0,80.00,3.00,0,45.71,34.29,1858,1,14,Axar Patel (c)
2019-100mb00000000116-dbd48930449611,7,,,,0,0,0,,,0,0,,,-,0,0,Kagiso Rabada,2.0,34.0,0.0,17.0,3.0,12.0,10.0,2.0,16.67,6.00,1.0,4.0,82.35,2.40,0,11.76,70.59,1858,2,35,Kagiso Rabada 
2019-100mb00000000120-7489ddcc449711,5,,,,0,0,0,,,0,0,,,-,0,0,,,,,,,,,,,,,,,,,,,1858,2,35,Rahul Tewatia 
2019-100mb00000000122-ba35f672449711,3,,,,0,0,0,,,0,0,,,-,0,0,,,,,,,,,,,,,,,,,,,1858,2,35,Sherfane Rutherford 
2019-100mb00000000150-3a51ee2844a911,11,,,,0,0,0,,,0,0,,,-,0,0,Prasidh Krishna,4.0,40.0,1.0,10.0,4.0,24.0,18.0,6.0,25.00,4.00,3.0,2.0,60.00,4.80,24.00,30.00,30.00,1858,2,35,Prasidh Krishna  (RP)
