PlayerID,MatchPlayingOrder,BowlerName,OutDesc,ShortOutDesc,Runs,Balls,DotBalls,DotBallPercentage_Bat,DotBallFrequency_Bat,Fours_Bat,Sixes_Bat,BoundaryPercentage_Bat,BoundaryFrequency_Bat,StrikeRate_Bat,AgainstFast_Bat,AgainstSpin_Bat,PlayerShortName,Overs,Runs_bat,Wickets,Economy_bowl,BowlingOrder,TotalLegalBallsBowled,ScoringBalls,DotBalls_bowl,DBPercent _bowl,DBFrequency,Fours_bowl,Sixes_bowl,BdryPercent_bowl,BdryFreq_bowl,StrikeRate,FourPercent_bowl,SixPercent_bowl,MatchID,InningsNo,TeamID,PlayerName
2018-100mb00000000006-2cf4bba8e99b11,11,Riyan Parag,c Yashasvi Jaiswal b Riyan Parag,c Yashasvi Jaiswal b Riyan Parag,53,36,12,33.33,3.00,9,0,67.92,4.00,147.22,17,19,,,,,,,,,,,,,,,,,,,1848,1,17,Rohit Sharma  (RP)
2018-100mb00000000009-92bfdfe9e99b11,11,,,,0,0,0,,,0,0,,,-,0,0,Jasprit Bumrah,4.0,15.0,2.0,3.75,3.0,24.0,9.0,15.0,62.50,1.60,3.0,0.0,80.00,8.00,12.00,80.00,0.00,1848,1,17,Jasprit Bumrah 
2018-100mb00000000054-e3ebefa2050a11,1,,not out,not out,48,23,2,8.70,11.50,6,1,62.50,3.29,208.70,18,5,Hardik Pandya,1.0,2.0,1.0,2.0,5.0,6.0,2.0,4.0,66.67,1.50,0.0,0.0,0.00,0,6.00,0.00,0.00,1848,1,17,Hardik Pandya (c)
2019-100mb00000000066-573f78a31e3711,10,,,,0,0,0,,,0,0,,,-,0,0,Trent Boult,2.1,28.0,3.0,12.92,2.0,13.0,9.0,5.0,38.46,2.60,3.0,2.0,85.71,2.60,4.33,42.86,42.86,1848,1,17,Trent Boult 
2019-100mb00000000091-8640595343ec11,9,,,,0,0,0,,,0,0,,,-,0,0,Deepak Chahar,2.0,13.0,1.0,6.5,1.0,12.0,5.0,9.0,75.00,1.33,2.0,0.0,61.54,6.00,12.00,61.54,0.00,1848,1,17,Deepak Chahar 
2019-100mb00000000098-7a8c366b43f611,2,,,,0,0,0,,,0,0,,,-,0,0,Karn Sharma,4.0,23.0,3.0,5.75,6.0,24.0,14.0,10.0,41.67,2.40,1.0,1.0,43.48,12.00,8.00,17.39,26.09,1848,1,17,Karn Sharma  (IP)
2019-100mb00000000148-ef59629644a811,4,Trent Boult,c N Tilak Varma b Trent Boult,c N Tilak Varma b Trent Boult,9,11,8,72.73,1.38,2,0,88.89,5.50,81.82,11,0,,,,,,,,,,,,,,,,,,,1848,2,18,Nitish Rana 
2019-100mb00000000174-619a804244af11,5,,not out,not out,48,23,5,21.74,4.60,4,3,70.83,3.29,208.70,18,5,,,,,,,,,,,,,,,,,,,1848,1,17,Surya Kumar Yadav 
2019-100mb00000000181-80151ce844b611,7,Trent Boult,c Jasprit Bumrah b Trent Boult,c Jasprit Bumrah b Trent Boult,30,27,13,48.15,2.08,2,2,66.67,6.75,111.11,19,8,Jofra Archer,4.0,42.0,0.0,10.5,1.0,24.0,18.0,6.0,25.00,4.00,3.0,2.0,57.14,4.80,0,28.57,28.57,1848,2,18,Jofra Archer 
2019-100mb00000000189-ac8c327a44b711,1,Jasprit Bumrah,c Rohit Sharma b Jasprit Bumrah,c Rohit Sharma b Jasprit Bumrah,16,8,1,12.50,8.00,3,0,75.00,2.67,200.00,8,0,Riyan Parag,2.0,12.0,1.0,6.0,6.0,12.0,8.0,5.0,41.67,2.40,1.0,0.0,33.33,12.00,12.00,33.33,0.00,1848,2,18,Riyan Parag (c)
2019-100mb00000000210-b8addb3444bb11,6,Jasprit Bumrah,c Surya Kumar Yadav b Jasprit Bumrah,c Surya Kumar Yadav b Jasprit Bumrah,0,1,1,100.00,1.00,0,0,,,0.00,1,0,,,,,,,,,,,,,,,,,,,1848,2,18,Shimron Hetmyer 
2020-100mb00000000533-e895f279639811,2,Trent Boult,b Trent Boult,b Trent Boult,13,6,3,50.00,2.00,0,2,92.31,3.00,216.67,6,0,,,,,,,,,,,,,,,,,,,1848,2,18,Yashasvi Jaiswal 
2021-100mb00000000629-11c540100bd311,8,Karn Sharma,c Surya Kumar Yadav b Karn Sharma,c Surya Kumar Yadav b Karn Sharma,2,9,7,77.78,1.29,0,0,0.00,,22.22,8,1,Maheesh Theekshana,4.0,47.0,1.0,11.75,3.0,24.0,21.0,6.0,25.00,4.00,7.0,1.0,72.34,3.00,24.00,59.57,12.77,1848,2,18,Maheesh Theekshana 
2021-100mb00000000743-056fd8cd648611,3,Maheesh Theekshana,b Maheesh Theekshana,b Maheesh Theekshana,61,38,15,39.47,2.53,7,3,75.41,3.80,160.53,19,19,,,,,,,,,,,,,,,,,,,1848,1,17,Ryan Rickelton (wk)
2022-100mb00000000993-60c58f9ea44c11,6,,,,0,0,0,,,0,0,,,-,0,0,,,,,,,,,,,,,,,,,,,1848,1,17,N Tilak Varma 
2022-100mb00000001004-da6e207ea44e11,5,Karn Sharma,c & b Karn Sharma,c & b Karn Sharma,11,11,5,45.45,2.20,0,1,54.55,11.00,100.00,7,4,,,,,,,,,,,,,,,,,,,1848,2,18,Dhruv Jurel (wk)
2022-100mb00000001011-d957ea18a45111,11,,,,0,0,0,,,0,0,,,-,0,0,Fazalhaq Farooqi,4.0,54.0,0.0,13.5,2.0,24.0,17.0,8.0,33.33,3.00,8.0,2.0,81.48,2.40,0,59.26,22.22,1848,2,18,Fazalhaq Farooqi  (RP)
2022-100mb00000001015-396b0615c6d411,9,Karn Sharma,c Deepak Chahar b Karn Sharma,c Deepak Chahar b Karn Sharma,2,4,3,75.00,1.33,0,0,0.00,,50.00,0,4,Kumar Kartikeya Singh,2.0,22.0,0.0,11.0,4.0,12.0,8.0,4.0,33.33,3.00,3.0,1.0,81.82,3.00,0,54.55,27.27,1848,2,18,Kumar Kartikeya Singh 
2022-100mb00000001041-53fbf642d3a511,8,,,,0,0,0,,,0,0,,,-,0,0,Corbin Bosch,3.0,29.0,0.0,9.67,4.0,18.0,8.0,10.0,55.56,1.80,2.0,3.0,89.66,3.60,0,27.59,62.07,1848,1,17,Corbin Bosch 
2022-100mb00000001045-ff63138dd51a11,10,,not out,not out,4,9,5,55.56,1.80,0,0,0.00,,44.44,2,7,Akash Madhwal,4.0,39.0,0.0,9.75,5.0,24.0,20.0,5.0,20.83,4.80,4.0,1.0,56.41,4.80,0,41.03,15.38,1848,2,18,Akash Madhwal 
2023-100mb00000001941-9401571cc40411,4,,,,0,0,0,,,0,0,,,-,0,0,,,,,,,,,,,,,,,,,,,1848,1,17,Will Jacks 
2024-100mb00000003107-805cae57df9b11,7,,,,0,0,0,,,0,0,,,-,0,0,,,,,,,,,,,,,,,,,,,1848,1,17,Naman Dhir 
