PlayerID,MatchPlayingOrder,BowlerName,OutDesc,ShortOutDesc,Runs,Balls,DotBalls,DotBallPercentage_Bat,DotBallFrequency_Bat,Fours_Bat,Sixes_Bat,BoundaryPercentage_Bat,BoundaryFrequency_Bat,StrikeRate_Bat,AgainstFast_Bat,AgainstSpin_Bat,PlayerShortName,Overs,Runs_bat,Wickets,Economy_bowl,BowlingOrder,TotalLegalBallsBowled,ScoringBalls,DotBalls_bowl,DBPercent _bowl,DBFrequency,Fours_bowl,Sixes_bowl,BdryPercent_bowl,BdryFreq_bowl,StrikeRate,FourPercent_bowl,SixPercent_bowl,MatchID,InningsNo,TeamID,PlayerName
2018-100mb00000000018-6e65e6f7e99c11,1,Hardik Pandya,c (Sub) Corbin Bosch b Hardik Pandya,c (Sub) Corbin Bosch b Hardik Pandya,2,6,4,66.67,1.50,0,0,0.00,,33.33,3,3,,,,,,,,,,,,,,,,,,,1814,1,77,Rishabh Pant (c)(wk)
2018-100mb00000000040-7f15f6c7f88a11,11,Vignesh Puthur,c & b Vignesh Puthur,c & b Vignesh Puthur,60,31,11,35.48,2.82,9,2,80.00,2.82,193.55,25,6,,,,,,,,,,,,,,,,,,,1814,1,77,Mitchell Marsh  (RP)
2018-100mb00000000054-e3ebefa2050a11,1,,not out,not out,28,16,2,12.50,8.00,2,1,50.00,5.33,175.00,11,5,Hardik Pandya,4.0,36.0,5.0,9.0,6.0,24.0,18.0,10.0,41.67,2.40,2.0,2.0,55.56,6.00,4.80,22.22,33.33,1814,2,17,Hardik Pandya (c)
2019-100mb00000000066-573f78a31e3711,8,,,,0,0,0,,,0,0,,,-,0,0,Trent Boult,3.0,28.0,1.0,9.33,1.0,18.0,10.0,8.0,44.44,2.25,4.0,1.0,78.57,3.60,18.00,57.14,21.43,1814,2,17,Trent Boult 
2019-100mb00000000075-0984e17e1e4011,7,,not out,not out,2,2,1,50.00,2.00,0,0,0.00,,100.00,2,0,Mitchell Santner,4.0,46.0,0.0,11.5,4.0,24.0,19.0,5.0,20.83,4.80,7.0,1.0,73.91,3.00,0,60.87,13.04,1814,2,17,Mitchell Santner 
2019-100mb00000000091-8640595343ec11,10,,,,0,0,0,,,0,0,,,-,0,0,Deepak Chahar,2.0,23.0,0.0,11.5,2.0,12.0,11.0,2.0,16.67,6.00,3.0,0.0,52.17,4.00,0,52.17,0.00,1814,2,17,Deepak Chahar 
2019-100mb00000000105-4c526de743fe11,9,,not out,not out,5,2,0,0.00,,1,0,80.00,2.00,250.00,2,0,Shardul Thakur,4.0,40.0,1.0,10.0,1.0,24.0,23.0,3.0,12.50,8.00,3.0,1.0,45.00,6.00,24.00,30.00,15.00,1814,1,77,Shardul Thakur 
2019-100mb00000000109-5cc123ab449411,11,,not out,not out,2,1,0,0.00,,0,0,0.00,,200.00,1,0,Avesh Khan,4.0,40.0,1.0,10.0,3.0,24.0,17.0,8.0,33.33,3.00,4.0,2.0,70.00,4.00,24.00,40.00,30.00,1814,1,77,Avesh Khan 
2019-100mb00000000128-e95bebea449911,6,Hardik Pandya,c Naman Dhir b Hardik Pandya,c Naman Dhir b Hardik Pandya,27,14,2,14.29,7.00,3,1,66.67,3.50,192.86,10,4,,,,,,,,,,,,,,,,,,,1814,1,77,David Miller 
2019-100mb00000000136-9313d156449c11,4,Hardik Pandya,c Deepak Chahar b Hardik Pandya,c Deepak Chahar b Hardik Pandya,12,6,2,33.33,3.00,1,1,83.33,3.00,200.00,2,4,,,,,,,,,,,,,,,,,,,1814,1,77,Nicholas Pooran 
2019-100mb00000000174-619a804244af11,5,Avesh Khan,c Abdul Samad b Avesh Khan,c Abdul Samad b Avesh Khan,67,43,12,27.91,3.58,9,1,62.69,4.30,155.81,24,19,,,,,,,,,,,,,,,,,,,1814,2,17,Surya Kumar Yadav 
2019-100mb00000000287-ca1a6bb17ae311,2,Hardik Pandya,c Raj Angad Bawa b Hardik Pandya,c Raj Angad Bawa b Hardik Pandya,53,38,12,31.58,3.17,2,4,60.38,6.33,139.47,19,19,,,,,,,,,,,,,,,,,,,1814,1,77,Aiden Markram 
2020-100mb00000000520-c2b1e0df638711,3,,,,0,0,0,,,0,0,,,-,0,0,Ravi Bishnoi,4.0,40.0,0.0,10.0,5.0,24.0,20.0,4.0,16.67,6.00,6.0,0.0,60.00,4.00,0,60.00,0.00,1814,1,77,Ravi Bishnoi  (IP)
2020-100mb00000000525-4d2e1ac6639511,7,Trent Boult,c Naman Dhir b Trent Boult,c Naman Dhir b Trent Boult,4,2,1,50.00,2.00,1,0,100.00,2.00,200.00,2,0,,,,,,,,,,,,,,,,,,,1814,1,77,Abdul Samad 
