PlayerID,MatchPlayingOrder,BowlerName,OutDesc,ShortOutDesc,Runs,Balls,DotBalls,DotBallPercentage_Bat,DotBallFrequency_Bat,Fours_Bat,Sixes_Bat,BoundaryPercentage_Bat,BoundaryFrequency_Bat,StrikeRate_Bat,AgainstFast_Bat,AgainstSpin_Bat,PlayerShortName,Overs,Runs_bat,Wickets,Economy_bowl,BowlingOrder,TotalLegalBallsBowled,ScoringBalls,DotBalls_bowl,DBPercent _bowl,DBFrequency,Fours_bowl,Sixes_bowl,BdryPercent_bowl,BdryFreq_bowl,StrikeRate,FourPercent_bowl,SixPercent_bowl,MatchID,InningsNo,TeamID,PlayerName
2018-100mb00000000008-787fc4ece99b11,10,,,,0,0,0,,,0,0,,,-,0,0,Khaleel Ahmed,4.0,38.0,1.0,9.5,1.0,24.0,12.0,12.0,50.00,2.00,3.0,3.0,78.95,4.00,24.00,31.58,47.37,1828,2,13,Khaleel Ahmed 
2018-100mb00000000018-6e65e6f7e99c11,1,Matheesha Pathirana,c MS Dhoni b Matheesha Pathirana,c MS Dhoni b Matheesha Pathirana,63,49,21,42.86,2.33,4,4,63.49,6.13,128.57,26,23,,,,,,,,,,,,,,,,,,,1828,1,77,Rishabh Pant (c)(wk)
2018-100mb00000000040-7f15f6c7f88a11,11,Ravindra Jadeja,b Ravindra Jadeja,b Ravindra Jadeja,30,25,11,44.00,2.27,2,2,66.67,6.25,120.00,18,7,,,,,,,,,,,,,,,,,,,1828,1,77,Mitchell Marsh  (RP)
2018-100mb00000000046-06b5ba89f88b11,5,Ravi Bishnoi,c Aiden Markram b Ravi Bishnoi,c Aiden Markram b Ravi Bishnoi,7,11,4,36.36,2.75,0,0,0.00,,63.64,0,11,Ravindra Jadeja,3.0,24.0,2.0,8.0,4.0,18.0,12.0,6.0,33.33,3.00,4.0,0.0,66.67,4.50,9.00,66.67,0.00,1828,2,13,Ravindra Jadeja 
2019-100mb00000000057-57100cf415ba11,1,,not out,not out,26,11,2,18.18,5.50,4,1,84.62,2.20,236.36,11,0,,,,,,,,,,,,,,,,,,,1828,2,13,MS Dhoni (c)(wk)
2019-100mb00000000061-6d68257c17f311,6,Digvesh Singh,c Avesh Khan b Digvesh Singh,c Avesh Khan b Digvesh Singh,9,8,2,25.00,4.00,1,0,44.44,8.00,112.50,0,8,,,,,,,,,,,,,,,,,,,1828,2,13,Vijay Shankar 
2019-100mb00000000105-4c526de743fe11,9,Matheesha Pathirana,c Shaik Rasheed b Matheesha Pathirana,c Shaik Rasheed b Matheesha Pathirana,6,4,2,50.00,2.00,1,0,66.67,4.00,150.00,4,0,Shardul Thakur,4.0,56.0,0.0,14.0,1.0,24.0,21.0,7.0,29.17,3.43,8.0,2.0,78.57,2.40,0,57.14,21.43,1828,1,77,Shardul Thakur 
2019-100mb00000000109-5cc123ab449411,11,,,,0,0,0,,,0,0,,,-,0,0,Avesh Khan,3.3,32.0,1.0,9.14,4.0,21.0,16.0,6.0,28.57,3.50,5.0,0.0,62.50,4.20,21.00,62.50,0.00,1828,1,77,Avesh Khan 
2019-100mb00000000128-e95bebea449911,7,,not out,not out,0,0,0,,,0,0,,,-,0,0,,,,,,,,,,,,,,,,,,,1828,1,77,David Miller 
2019-100mb00000000136-9313d156449c11,2,Anshul Kamboj,lbw Anshul Kamboj,lbw Anshul Kamboj,8,9,7,77.78,1.29,2,0,100.00,4.50,88.89,9,0,,,,,,,,,,,,,,,,,,,1828,1,77,Nicholas Pooran 
