PlayerID,MatchPlayingOrder,BowlerName,OutDesc,ShortOutDesc,Runs,Balls,DotBalls,DotBallPercentage_Bat,DotBallFrequency_Bat,Fours_Bat,Sixes_Bat,BoundaryPercentage_Bat,BoundaryFrequency_Bat,StrikeRate_Bat,AgainstFast_Bat,AgainstSpin_Bat,PlayerShortName,Overs,Runs_bat,Wickets,Economy_bowl,BowlingOrder,TotalLegalBallsBowled,ScoringBalls,DotBalls_bowl,DBPercent _bowl,DBFrequency,Fours_bowl,Sixes_bowl,BdryPercent_bowl,BdryFreq_bowl,StrikeRate,FourPercent_bowl,SixPercent_bowl,MatchID,InningsNo,TeamID,PlayerName
2018-100mb00000000014-227bc550e99c11,9,,not out,not out,4,1,0,0.00,,1,0,100.00,1.00,400.00,0,1,Kuldeep Yadav,4.0,30.0,1.0,7.5,5.0,24.0,18.0,7.0,29.17,3.43,2.0,1.0,46.67,8.00,24.00,26.67,20.00,1833,1,14,Kuldeep Yadav 
2018-100mb00000000019-80e59e32e99c11,4,Prasidh Krishna,lbw Prasidh Krishna,lbw Prasidh Krishna,28,14,4,28.57,3.50,4,1,78.57,2.80,200.00,14,0,,,,,,,,,,,,,,,,,,,1833,1,14,K L Rahul (wk)
2018-100mb00000000031-b334eaf6f08611,8,,not out,not out,2,2,0,0.00,,0,0,0.00,,100.00,1,1,Mitchell Starc,3.2,49.0,0.0,14.7,1.0,20.0,16.0,4.0,20.00,5.00,9.0,1.0,85.71,2.00,0,73.47,12.24,1833,1,14,Mitchell Starc 
2018-100mb00000000050-4663b710f88b11,11,,,,0,0,0,,,0,0,,,-,0,0,Ishant Sharma,3.0,19.0,1.0,6.33,5.0,18.0,14.0,5.0,27.78,3.60,1.0,0.0,21.05,18.00,18.00,21.05,0.00,1833,2,35,Ishant Sharma  (RP)
2019-100mb00000000062-8fa4884a17f311,1,Mukesh Kumar,run out (Karun Nair),run out (Karun Nair),7,5,1,20.00,5.00,1,0,57.14,5.00,140.00,5,0,,,,,,,,,,,,,,,,,,,1833,2,35,Shubman Gill (c)
2019-100mb00000000063-d9aa7a01187311,9,,,,0,0,0,,,0,0,,,-,0,0,Mohammed Siraj,4.0,47.0,1.0,11.75,1.0,24.0,20.0,7.0,29.17,3.43,4.0,3.0,72.34,3.43,24.00,34.04,38.30,1833,2,35,Mohammed Siraj 
2019-100mb00000000100-f196053e43f611,10,,,,0,0,0,,,0,0,,,-,0,0,Mohit Sharma,2.0,28.0,0.0,14.0,6.0,12.0,11.0,1.0,8.33,12.00,2.0,2.0,71.43,3.00,0,28.57,42.86,1833,1,14,Mohit Sharma 
2019-100mb00000000110-79ae08f5449411,1,Prasidh Krishna,c Jos Buttler b Prasidh Krishna,c Jos Buttler b Prasidh Krishna,39,32,7,21.88,4.57,1,2,41.03,10.67,121.88,20,12,Axar Patel,2.0,18.0,0.0,9.0,3.0,12.0,9.0,3.0,25.00,4.00,1.0,1.0,55.56,6.00,0,22.22,33.33,1833,1,14,Axar Patel (c)
2019-100mb00000000120-7489ddcc449711,5,,not out,not out,11,3,0,0.00,,1,1,90.91,1.50,366.67,3,0,,,,,,,,,,,,,,,,,,,1833,2,35,Rahul Tewatia 
2019-100mb00000000122-ba35f672449711,11,Mukesh Kumar,c Mitchell Starc b Mukesh Kumar,c Mitchell Starc b Mukesh Kumar,43,34,11,32.35,3.09,1,3,51.16,8.50,126.47,13,20,,,,,,,,,,,,,,,,,,,1833,2,35,Sherfane Rutherford  (IP)
2019-100mb00000000131-ce55104a449a11,3,Prasidh Krishna,c Mohd Arshad Khan b Prasidh Krishna,c Mohd Arshad Khan b Prasidh Krishna,31,18,4,22.22,4.50,2,2,64.52,4.50,172.22,14,4,,,,,,,,,,,,,,,,,,,1833,1,14,Karun Nair 
2019-100mb00000000150-3a51ee2844a911,10,,,,0,0,0,,,0,0,,,-,0,0,Prasidh Krishna,4.0,41.0,4.0,10.25,3.0,24.0,18.0,8.0,33.33,3.00,4.0,2.0,68.29,4.00,6.00,39.02,29.27,1833,2,35,Prasidh Krishna 
2019-100mb00000000182-b78f12ef44b611,3,,not out,not out,97,54,14,25.93,3.86,11,4,70.10,3.60,179.63,22,32,,,,,,,,,,,,,,,,,,,1833,2,35,Jos Buttler (wk)
2019-100mb00000000218-42d9d6f544bf11,7,,,,0,0,0,,,0,0,,,-,0,0,Rashid Khan,4.0,38.0,0.0,9.5,4.0,24.0,21.0,3.0,12.50,8.00,0.0,3.0,47.37,8.00,0,0.00,47.37,1833,2,35,Rashid Khan 
2020-100mb00000000544-980117aa639c11,8,,,,0,0,0,,,0,0,,,-,0,0,Sai Kishore,1.0,9.0,1.0,9.0,6.0,6.0,5.0,2.0,33.33,3.00,1.0,0.0,44.44,6.00,6.00,44.44,0.00,1833,2,35,Sai Kishore 
2021-100mb00000000590-85eaa6f291e011,4,,,,0,0,0,,,0,0,,,-,0,0,,,,,,,,,,,,,,,,,,,1833,2,35,Shahrukh Khan 
2022-100mb00000000976-79aa33cca44611,2,Kuldeep Yadav,c Tristan Stubbs b Kuldeep Yadav,c Tristan Stubbs b Kuldeep Yadav,36,21,5,23.81,4.20,5,1,72.22,3.50,171.43,13,8,,,,,,,,,,,,,,,,,,,1833,2,35,Sai Sudharsan 
2022-100mb00000000988-ad5c752aa44a11,6,,,,0,0,0,,,0,0,,,-,0,0,Mohd Arshad Khan,4.0,46.0,1.0,11.5,2.0,24.0,20.0,6.0,25.00,4.00,5.0,2.0,69.57,3.43,24.00,43.48,26.09,1833,2,35,Mohd Arshad Khan 
2022-100mb00000001017-3e376712cc7911,5,Mohammed Siraj,c Prasidh Krishna b Mohammed Siraj,c Prasidh Krishna b Mohammed Siraj,31,21,4,19.05,5.25,2,1,45.16,7.00,147.62,13,8,,,,,,,,,,,,,,,,,,,1833,1,14,Tristan Stubbs 
2022-100mb00000001462-cbc59298427c11,11,,,,0,0,0,,,0,0,,,-,0,0,Mukesh Kumar,4.0,40.0,1.0,10.0,2.0,24.0,21.0,6.0,25.00,4.00,4.0,1.0,55.00,4.80,24.00,40.00,15.00,1833,1,14,Mukesh Kumar 
2022-100mb00000001580-2e206f715b5511,11,Mohd Arshad Khan,c Mohammed Siraj b Mohd Arshad Khan,c Mohammed Siraj b Mohd Arshad Khan,18,9,5,55.56,1.80,3,1,100.00,2.25,200.00,9,0,,,,,,,,,,,,,,,,,,,1833,1,14,Abishek Porel  (RP)
2023-100mb00000002033-4a1cf416d08711,2,Ishant Sharma,c Sai Kishore b Ishant Sharma,c Sai Kishore b Ishant Sharma,1,3,2,66.67,1.50,0,0,0.00,,33.33,3,0,,,,,,,,,,,,,,,,,,,1833,1,14,Donovan Ferreira  (IP)
2024-100mb00000003109-b7f98c40df9d11,6,Sai Kishore,c (Sub) Mahipal Lomror b Sai Kishore,c (Sub) Mahipal Lomror b Sai Kishore,37,19,4,21.05,4.75,2,3,70.27,3.80,194.74,15,4,,,,,,,,,,,,,,,,,,,1833,1,14,Ashutosh Sharma 
2024-100mb00000003560-cd0dc81babd711,7,Prasidh Krishna,c Jos Buttler b Prasidh Krishna,c Jos Buttler b Prasidh Krishna,0,1,1,100.00,1.00,0,0,,,0.00,1,0,Vipraj Nigam,4.0,34.0,0.0,8.5,4.0,24.0,15.0,10.0,41.67,2.40,2.0,3.0,76.47,4.80,0,23.53,52.94,1833,1,14,Vipraj Nigam 
